datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,uvindex
2000-02-02T18:00:00,6.6,2.0,72.18,0.0,0.0,,,,22.8,272.0,1024.5,30.0,,
2000-02-02T19:00:00,6.3,2.4,76.05,0.0,0.0,,,,23.0,270.0,1025.8,90.0,,
2000-02-02T20:00:00,6.1,1.9,74.06,0.0,0.0,,,,23.7,271.0,1026.2,90.0,,
2000-02-02T21:00:00,5.9,1.8,74.78,0.0,0.0,,,,23.0,280.0,1027.0,30.0,,
2000-02-02T22:00:00,5.3,1.8,78.36,0.0,0.0,,,,20.9,270.0,1027.9,30.0,,
2000-02-02T23:00:00,5.2,1.8,78.91,0.0,0.0,,,,20.4,266.0,1028.1,30.0,,
2000-02-03T00:00:00,4.9,1.8,80.16,0.0,0.0,,,,17.8,263.0,1028.9,,,
2000-02-03T01:00:00,4.2,1.3,81.53,0.0,0.0,,,,16.5,264.0,1029.1,,,
2000-02-03T02:00:00,4.0,1.4,83.34,0.0,0.0,,,,18.8,261.0,1029.1,,,
2000-02-03T03:00:00,3.7,1.4,84.88,0.0,0.0,,,,15.3,229.0,1030.0,,,
2000-02-03T04:00:00,3.8,1.2,83.45,0.0,0.0,,,,18.1,253.0,1030.0,,,
2000-02-03T05:00:00,3.7,1.2,83.72,0.0,0.0,,,,17.7,263.0,1030.9,30.0,,
2000-02-03T06:00:00,3.4,1.3,86.36,0.0,0.0,,,,13.9,253.0,1031.1,30.0,,
2000-02-03T07:00:00,2.9,0.9,86.72,0.0,0.0,,,,14.1,251.0,1031.7,,,
2000-02-03T08:00:00,2.1,0.7,90.69,0.0,0.0,,,,13.6,235.0,1032.0,,,
2000-02-03T09:00:00,3.8,1.7,86.06,0.0,0.0,,,,13.6,240.0,1032.2,,,
2000-02-03T10:00:00,,2.5,80.17,0.0,0.0,,,,15.7,247.0,1032.8,90.0,,
2000-02-03T11:00:00,6.7,3.1,77.94,0.0,0.0,,,,16.7,250.0,1033.4,90.0,,
2000-02-03T12:00:00,7.9,3.2,72.23,0.0,0.0,,,,18.3,255.0,1033.4,90.0,,
2000-02-03T13:00:00,8.7,3.3,68.89,0.0,0.0,,,,20.6,249.0,1032.7,50.0,,
2000-02-03T14:00:00,8.7,2.9,66.93,0.0,0.0,,,,17.9,254.0,1032.5,90.0,,
2000-02-03T15:00:00,8.3,3.0,69.34,0.0,0.0,,,,16.5,246.0,1032.5,90.0,,
2000-02-03T16:00:00,7.5,3.7,76.79,0.0,0.0,,,,15.5,244.0,1032.5,90.0,,
2000-02-03T17:00:00,6.8,4.5,84.84,0.0,0.0,,,,11.6,237.0,1032.7,90.0,,
2000-02-03T18:00:00,6.6,4.8,88.5,0.0,0.0,,,,12.6,234.0,1032.8,90.0,,
2000-02-03T19:00:00,6.4,5.3,92.88,0.0,0.0,,,,10.6,238.0,1033.6,90.0,,
2000-02-03T20:00:00,6.8,5.2,89.41,0.0,0.0,,,,11.9,225.0,1033.6,90.0,,
2000-02-03T21:00:00,6.6,5.1,90.11,0.0,0.0,,,,12.5,219.0,1033.4,90.0,,
2000-02-03T22:00:00,6.3,5.3,93.31,0.0,0.0,,,,17.8,220.0,1032.8,90.0,,
2000-02-03T23:00:00,6.5,5.4,92.68,0.0,0.0,,,,18.9,223.0,1032.6,90.0,,
2000-02-04T00:00:00,7.0,5.5,90.56,0.0,0.0,,,,16.2,215.0,1032.6,90.0,,
2000-02-04T01:00:00,7.2,5.6,90.08,0.0,0.0,,,,18.3,214.0,1032.1,100.0,,
2000-02-04T02:00:00,7.1,6.0,92.91,0.0,0.0,,,,21.8,226.0,,90.0,,
2000-02-04T03:00:00,7.2,5.9,91.27,0.0,0.0,,,,23.4,222.0,1031.1,100.0,,
2000-02-04T04:00:00,7.3,6.0,91.56,0.0,0.0,,,,25.5,226.0,1030.9,100.0,,
2000-02-04T05:00:00,7.8,6.0,88.59,0.0,0.0,,,,25.7,232.0,1030.9,100.0,,
2000-02-04T06:00:00,7.8,6.0,88.18,0.307,100.0,rain,,,24.9,225.0,1030.8,100.0,,
2000-02-04T07:00:00,7.5,6.1,90.52,0.0,0.0,,,,29.2,228.0,,100.0,,
2000-02-04T08:00:00,8.1,6.1,87.79,0.0,0.0,,,,29.6,226.0,1030.3,90.0,,
2000-02-04T09:00:00,8.3,6.3,87.26,0.0,0.0,,,,27.5,232.0,1030.9,100.0,,
2000-02-04T10:00:00,8.5,6.7,88.66,0.0,0.0,,,,30.8,230.0,1030.2,100.0,,
2000-02-04T11:00:00,9.2,6.8,85.37,0.0,0.0,,,,33.3,230.0,1030.4,100.0,,
2000-02-04T12:00:00,9.8,7.0,82.53,0.044,100.0,rain,,,31.3,230.0,1030.0,90.0,,
2000-02-04T13:00:00,10.1,7.2,82.0,0.0,0.0,,,,32.4,232.0,1029.7,90.0,,
2000-02-04T14:00:00,10.0,7.3,83.24,0.0,0.0,,,,33.2,242.0,1029.1,100.0,,
2000-02-04T15:00:00,10.0,7.7,85.37,0.0,0.0,,,,32.2,232.0,1028.8,90.0,,
2000-02-04T16:00:00,9.9,7.6,85.9,0.0,0.0,,,,29.2,237.0,1029.0,90.0,,
2000-02-04T17:00:00,9.3,7.7,89.75,0.0,0.0,,,,30.0,238.0,1029.1,100.0,,
2000-02-04T18:00:00,9.2,7.2,87.35,0.167,100.0,rain,,,30.8,230.0,1029.0,100.0,,
2000-02-04T19:00:00,9.1,7.2,88.24,0.0,0.0,,,,27.9,230.0,1029.8,100.0,,
2000-02-04T20:00:00,9.0,7.3,88.71,0.0,0.0,,,,25.5,239.0,1030.0,100.0,,
2000-02-04T21:00:00,9.0,7.2,88.51,0.0,0.0,,,,29.6,232.0,,100.0,,
2000-02-04T22:00:00,8.8,7.3,90.0,0.0,0.0,,,,26.0,234.0,1030.1,100.0,,
2000-02-04T23:00:00,8.8,7.2,89.78,0.0,0.0,,,,24.3,232.0,1030.0,100.0,,
2000-02-05T00:00:00,8.7,7.1,90.26,0.307,100.0,rain,,,22.9,230.0,1029.9,100.0,,
2000-02-05T01:00:00,8.2,7.0,92.26,0.0,0.0,,,,20.4,231.0,1029.1,100.0,,
2000-02-05T02:00:00,8.2,7.0,92.26,0.0,0.0,,,,23.4,230.0,1029.1,100.0,,
2000-02-05T03:00:00,8.1,7.1,93.4,0.0,0.0,,,,25.0,226.0,1028.9,100.0,,
2000-02-05T04:00:00,8.0,7.1,93.53,0.0,0.0,,,,26.4,230.0,1028.8,100.0,,
2000-02-05T05:00:00,7.7,6.6,92.79,0.0,0.0,,,,22.0,225.0,1028.7,100.0,,
2000-02-05T06:00:00,7.5,6.3,91.93,0.0,0.0,,,,24.0,219.0,1028.0,100.0,,
2000-02-05T07:00:00,6.8,5.8,93.48,0.0,0.0,,,,21.0,221.0,1027.9,30.0,,
2000-02-05T08:00:00,5.8,4.9,93.65,0.0,0.0,,,,12.7,215.0,1027.8,50.0,,
2000-02-05T09:00:00,6.1,5.1,93.51,0.0,0.0,,,,17.7,203.0,1027.6,90.0,,
2000-02-05T10:00:00,7.2,5.2,87.24,0.0,0.0,,,,16.3,193.0,1026.8,90.0,,
2000-02-05T11:00:00,8.4,5.2,80.64,0.0,0.0,,,,18.4,193.0,1026.6,90.0,,
2000-02-05T12:00:00,9.2,5.2,76.06,0.0,0.0,,,,23.3,194.0,1025.4,,,
2000-02-05T13:00:00,10.5,4.7,67.52,0.0,0.0,,,,25.3,206.0,1024.6,,,
2000-02-05T14:00:00,10.7,3.7,62.09,0.0,0.0,,,,23.0,210.0,1023.8,,,
2000-02-05T15:00:00,10.1,3.7,64.72,0.0,0.0,,,,19.6,210.0,1023.2,,,
2000-02-05T16:00:00,9.6,3.8,66.98,0.0,0.0,,,,13.2,201.0,1022.6,,,
2000-02-05T17:00:00,8.6,3.6,70.82,0.0,0.0,,,,14.9,206.0,1022.4,,,
2000-02-05T18:00:00,7.8,2.8,71.02,0.0,0.0,,,,16.6,200.0,1022.3,,,
2000-02-05T19:00:00,7.1,2.5,72.29,0.0,0.0,,,,19.4,204.0,1022.4,,,
2000-02-05T20:00:00,6.9,2.9,75.72,0.0,0.0,,,,17.3,212.0,1022.4,,,
2000-02-05T21:00:00,6.4,3.7,83.19,0.0,0.0,,,,18.5,210.0,1021.9,90.0,,
2000-02-05T22:00:00,6.2,3.9,85.29,0.0,0.0,,,,13.7,,1021.8,90.0,,
2000-02-05T23:00:00,5.6,4.4,91.95,0.0,0.0,,,,13.9,212.0,1021.8,90.0,,
2000-02-06T00:00:00,5.7,4.7,93.64,0.0,0.0,,,,10.8,195.0,1021.5,90.0,,
2000-02-06T01:00:00,6.4,5.5,93.46,0.0,0.0,,,,14.5,200.0,1020.8,90.0,,
2000-02-06T02:00:00,6.5,5.5,93.53,0.0,0.0,,,,15.4,192.0,1020.7,100.0,,
2000-02-06T03:00:00,6.8,5.8,93.62,0.0,0.0,,,,17.7,209.0,1019.9,100.0,,
2000-02-06T04:00:00,7.4,6.5,93.81,0.0,0.0,,,,17.1,206.0,1019.6,100.0,,
2000-02-06T05:00:00,7.9,6.8,92.76,0.0,0.0,,,,17.5,215.0,1019.5,100.0,,
2000-02-06T06:00:00,8.0,6.9,92.54,0.0,0.0,,,,17.5,212.0,1018.9,100.0,,
2000-02-06T07:00:00,8.4,7.3,92.42,0.0,0.0,,,,19.1,216.0,1018.6,90.0,,
2000-02-06T08:00:00,8.4,7.5,94.06,0.0,0.0,,,,17.1,217.0,1018.6,90.0,,
2000-02-06T09:00:00,8.6,7.6,93.43,0.0,0.0,,,,17.8,215.0,1018.5,100.0,,
2000-02-06T10:00:00,9.4,8.2,92.48,0.0,0.0,,,,17.2,210.0,1018.2,100.0,,
2000-02-06T11:00:00,9.9,8.4,89.95,0.0,0.0,,,,17.6,208.0,1017.6,100.0,,
2000-02-06T12:00:00,10.1,8.4,89.45,0.0,0.0,,,,19.2,217.0,1016.6,100.0,,
2000-02-06T13:00:00,10.2,8.8,91.37,0.0,0.0,,,,19.8,203.0,1015.5,100.0,,
2000-02-06T14:00:00,10.8,8.1,83.07,0.0,0.0,,,,22.3,203.0,1013.7,90.0,,
2000-02-06T15:00:00,10.5,8.1,85.18,0.0,0.0,,,,27.2,203.0,1012.8,100.0,,
2000-02-06T16:00:00,9.7,8.3,90.96,0.0,0.0,,,,28.3,202.0,1012.0,100.0,,
2000-02-06T17:00:00,9.4,8.2,92.46,0.0,0.0,,,,25.7,205.0,1011.5,90.0,,
2000-02-06T18:00:00,9.5,8.4,92.85,0.34,100.0,rain,,,24.7,195.0,1010.8,100.0,,
2000-02-06T19:00:00,10.1,8.4,89.41,0.0,0.0,,,,27.1,207.0,1010.4,100.0,,
2000-02-06T20:00:00,10.2,8.3,88.07,0.0,0.0,,,,28.3,206.0,1008.9,100.0,,
2000-02-06T21:00:00,9.9,8.5,90.77,0.0,0.0,,,,31.3,212.0,1008.7,100.0,,
2000-02-06T22:00:00,9.4,8.4,93.14,0.0,0.0,,,,28.1,219.0,1008.4,100.0,,
2000-02-06T23:00:00,8.6,6.6,87.11,0.0,0.0,,,,22.9,259.0,1009.7,90.0,,
2000-02-07T00:00:00,8.2,5.6,83.25,1.562,100.0,rain,,,24.6,257.0,1010.2,,,
2000-02-07T01:00:00,7.5,3.8,77.33,0.0,0.0,,,,30.8,270.0,1011.0,30.0,,
2000-02-07T02:00:00,6.4,2.7,77.21,0.0,0.0,,,,26.7,262.0,1012.0,30.0,,
2000-02-07T03:00:00,5.5,2.4,80.62,0.0,0.0,,,,22.2,249.0,1012.9,,,
2000-02-07T04:00:00,5.0,1.7,79.14,0.0,0.0,,,,21.9,243.0,1013.2,,,
2000-02-07T05:00:00,4.3,1.8,83.75,0.0,0.0,,,,19.3,239.0,1013.8,,,
2000-02-07T06:00:00,3.7,1.7,86.28,0.0,0.0,,,,18.3,235.0,1014.0,,,
2000-02-07T07:00:00,4.0,1.9,86.1,0.0,0.0,,,,21.0,232.0,1014.0,,,
2000-02-07T08:00:00,4.6,2.5,86.3,0.0,0.0,,,,21.6,222.0,1013.9,,,
2000-02-07T09:00:00,5.4,3.1,85.36,0.0,0.0,,,,20.2,210.0,1013.5,,,
2000-02-07T10:00:00,5.8,3.3,84.2,0.0,0.0,,,,24.0,204.0,1012.8,,,
2000-02-07T11:00:00,6.5,3.9,83.25,0.0,0.0,,,,26.8,202.0,1011.4,100.0,,
2000-02-07T12:00:00,6.5,5.2,91.03,1.657,100.0,rain,,,30.2,198.0,1009.8,100.0,,
2000-02-07T13:00:00,7.2,5.4,88.07,0.0,0.0,,,,33.2,198.0,1007.8,90.0,,
2000-02-07T14:00:00,7.5,5.7,88.28,0.0,0.0,,,,40.5,208.0,1006.2,90.0,,
2000-02-07T15:00:00,8.0,6.6,90.62,0.0,0.0,,,,39.5,210.0,1004.8,100.0,,
2000-02-07T16:00:00,8.4,7.5,94.06,0.0,0.0,,,,32.6,216.0,1004.0,90.0,,
2000-02-07T17:00:00,9.2,8.3,93.88,0.0,0.0,,,,31.4,223.0,1003.7,90.0,,
2000-02-07T18:00:00,9.4,7.7,89.24,0.0,0.0,,,,26.5,246.0,1004.0,90.0,,
2000-02-07T19:00:00,8.9,5.2,77.34,0.0,0.0,,,,28.9,242.0,1004.2,90.0,,
2000-02-07T20:00:00,8.2,4.4,77.05,0.0,0.0,,,,30.0,245.0,1005.4,90.0,,
2000-02-07T21:00:00,8.2,4.3,76.14,0.0,0.0,,,,27.1,232.0,1005.1,90.0,,
2000-02-07T22:00:00,7.9,4.5,79.04,0.0,0.0,,,,26.3,232.0,1006.2,100.0,,
2000-02-07T23:00:00,7.3,3.9,78.84,0.0,0.0,,,,25.8,242.0,1006.2,90.0,,
2000-02-08T00:00:00,7.3,3.8,78.81,0.0,0.0,,,,31.2,240.0,1006.4,50.0,,
2000-02-08T01:00:00,6.8,3.4,78.88,0.0,0.0,,,,30.2,242.0,1006.1,90.0,,
2000-02-08T02:00:00,6.8,3.8,81.08,0.0,0.0,,,,26.5,246.0,1006.6,,,
2000-02-08T03:00:00,6.9,3.6,79.4,0.0,0.0,,,,20.8,238.0,1006.0,,,
2000-02-08T04:00:00,6.9,3.3,77.89,0.0,0.0,,,,21.7,221.0,1005.7,,,
2000-02-08T05:00:00,6.8,3.6,79.83,0.0,0.0,,,,24.1,221.0,1004.8,,,
2000-02-08T06:00:00,7.6,4.3,79.89,0.0,0.0,,,,27.9,218.0,1003.9,,,
2000-02-08T07:00:00,7.5,5.6,87.36,0.0,0.0,,,,27.9,217.0,1002.6,100.0,,
2000-02-08T08:00:00,7.7,6.8,94.11,0.0,0.0,,,,22.1,202.0,1001.3,100.0,,
2000-02-08T09:00:00,8.6,7.7,94.07,0.0,0.0,,,,25.8,200.0,999.7,100.0,,
2000-02-08T10:00:00,9.7,8.8,94.11,0.0,0.0,,,,27.7,218.0,998.0,100.0,,
2000-02-08T11:00:00,10.8,9.6,92.28,0.0,0.0,,,,35.1,236.0,997.9,100.0,,
2000-02-08T12:00:00,13.0,9.8,81.08,2.358,100.0,rain,,,41.4,253.0,998.0,90.0,,
2000-02-08T13:00:00,11.6,7.9,77.9,0.0,0.0,,,,46.9,272.0,998.9,90.0,,
2000-02-08T14:00:00,12.7,5.2,60.18,0.0,0.0,,,,42.8,270.0,999.4,30.0,,
2000-02-08T15:00:00,11.0,2.5,55.77,0.0,0.0,,,,48.3,273.0,1001.3,50.0,,
2000-02-08T16:00:00,9.7,2.3,60.31,0.0,0.0,,,,44.3,275.0,1003.3,30.0,,
2000-02-08T17:00:00,8.5,-0.9,51.85,0.0,0.0,,,,45.3,275.0,1004.6,30.0,,
2000-02-08T18:00:00,7.2,-1.9,52.16,0.0,0.0,,,,41.4,275.0,1006.5,30.0,,
2000-02-08T19:00:00,6.5,-1.1,58.23,0.0,0.0,,,,42.0,270.0,1007.5,,,
2000-02-08T20:00:00,5.9,-1.2,60.34,0.0,0.0,,,,40.7,270.0,1008.4,,,
2000-02-08T21:00:00,5.2,-1.9,60.4,0.0,0.0,,,,36.6,262.0,1009.5,,,
2000-02-08T22:00:00,4.7,-1.7,63.55,0.0,0.0,,,,36.9,260.0,1010.4,,,
2000-02-08T23:00:00,4.8,-1.5,63.85,0.0,0.0,,,,36.3,258.0,1011.4,,,
2000-02-09T00:00:00,4.2,-0.8,70.12,0.023,100.0,rain,,,44.3,265.0,1012.3,,,
2000-02-09T01:00:00,3.6,-0.5,74.39,0.0,0.0,,,,38.9,259.0,1013.1,,,
2000-02-09T02:00:00,3.8,-1.2,70.14,0.0,0.0,,,,39.6,266.0,1014.1,30.0,,
2000-02-09T03:00:00,3.5,-0.7,73.93,0.0,0.0,,,,37.9,270.0,1014.8,30.0,,
2000-02-09T04:00:00,3.5,-0.7,73.97,0.0,0.0,,,,35.2,267.0,1016.2,30.0,,
2000-02-09T05:00:00,3.9,-0.7,72.06,0.0,0.0,,,,35.0,262.0,1017.2,,,
2000-02-09T06:00:00,3.6,-0.7,73.47,0.398,100.0,rain,,,33.8,270.0,1017.7,,,
2000-02-09T07:00:00,4.3,-0.7,69.87,0.0,0.0,,,,31.0,267.0,1019.1,30.0,,
2000-02-09T08:00:00,4.5,0.1,73.06,0.0,0.0,,,,32.0,262.0,1020.1,90.0,,
2000-02-09T09:00:00,5.6,0.2,68.12,0.0,0.0,,,,33.0,267.0,1021.0,,,
2000-02-09T10:00:00,6.6,0.9,66.79,0.0,0.0,,,,33.8,270.0,1022.1,,,
2000-02-09T11:00:00,7.4,0.8,63.23,0.0,0.0,,,,29.0,272.0,1023.1,,,
2000-02-09T12:00:00,8.4,1.5,61.52,0.0,0.0,,,,32.1,274.0,1024.0,,,
2000-02-09T13:00:00,8.1,2.1,65.86,0.0,0.0,,,,33.5,260.0,1023.0,,,
2000-02-09T14:00:00,9.1,2.3,62.14,0.0,0.0,,,,31.4,253.0,1023.8,90.0,,
2000-02-09T15:00:00,8.7,2.4,64.85,0.0,0.0,,,,30.4,246.0,1023.8,90.0,,
2000-02-09T16:00:00,9.0,2.0,61.35,0.0,0.0,,,,31.7,246.0,1023.8,90.0,,
2000-02-09T17:00:00,8.2,1.8,64.07,0.0,0.0,,,,29.2,248.0,1023.8,90.0,,
2000-02-09T18:00:00,7.3,1.5,67.01,0.0,0.0,,,,23.4,235.0,1023.7,90.0,,
2000-02-09T19:00:00,6.8,1.6,69.66,0.0,0.0,,,,20.3,209.0,1023.1,90.0,,
2000-02-09T20:00:00,6.2,2.3,76.46,0.0,0.0,,,,23.3,219.0,1022.7,90.0,,
2000-02-09T21:00:00,6.0,1.7,74.32,0.0,0.0,,,,21.5,210.0,1022.3,,,
2000-02-09T22:00:00,5.8,2.7,80.16,0.0,0.0,,,,23.7,217.0,1021.7,90.0,,
2000-02-09T23:00:00,5.8,2.9,81.54,0.0,0.0,,,,21.8,201.0,1020.4,90.0,,
