0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2018-11-15T00:00:00,12.6,11.8,94.74,0.004,100.0,rain,0.0,0,9.8,119.0,1020.8,92.2,0.0,0.0,0.0
2018-11-15T01:00:00,12.7,11.7,93.57,0.0,0.0,,0.0,0,7.7,241.0,1020.7,89.1,0.0,0.0,0.0
2018-11-15T02:00:00,12.5,11.6,94.27,0.0,0.0,,0.0,0,3.5,220.0,1020.6,93.6,0.0,0.0,0.0
2018-11-15T03:00:00,12.5,11.8,95.73,0.0,0.0,,0.0,0,5.5,152.0,1020.4,94.8,0.0,0.0,0.0
2018-11-15T04:00:00,11.9,11.3,95.77,0.0,0.0,,0.0,0,4.0,165.0,1020.3,94.2,0.0,0.0,0.0
2018-11-15T05:00:00,12.5,11.9,95.92,0.0,0.0,,0.0,0,8.3,157.0,1020.3,95.1,0.0,0.0,0.0
2018-11-15T06:00:00,12.4,11.7,95.2,0.0,0.0,,0.0,0,9.1,132.0,1020.4,92.1,0.0,0.0,0.0
2018-11-15T07:00:00,12.5,11.9,95.74,0.0,0.0,,0.0,0,8.0,144.0,1020.6,90.8,4.8,0.0,0.0
2018-11-15T08:00:00,11.9,11.4,96.86,0.0,0.0,,0.0,0,8.2,152.0,1021.0,95.7,78.9,0.3,1.0
2018-11-15T09:00:00,13.2,12.5,95.97,0.0,0.0,,0.0,0,7.3,138.0,1021.3,91.8,190.4,0.7,2.0
2018-11-15T10:00:00,13.4,12.5,94.3,0.0,0.0,,0.0,0,10.4,144.0,1021.4,98.6,277.5,1.0,3.0
2018-11-15T11:00:00,13.4,12.3,93.08,0.0,0.0,,0.0,0,11.1,144.0,1021.1,98.7,323.8,1.2,3.0
2018-11-15T12:00:00,13.4,12.3,92.94,0.015,100.0,rain,0.0,0,12.0,129.0,1020.9,100.0,324.0,1.2,3.0
2018-11-15T13:00:00,13.2,12.2,93.55,0.0,0.0,,0.0,0,11.8,119.0,1020.6,100.0,278.0,1.0,3.0
2018-11-15T14:00:00,13.6,12.3,91.81,0.0,0.0,,0.0,0,13.5,119.0,1020.6,100.0,192.5,0.7,2.0
2018-11-15T15:00:00,12.7,11.6,93.07,0.0,0.0,,0.0,0,16.2,110.0,1020.5,95.3,82.8,0.3,1.0
2018-11-15T16:00:00,12.1,11.4,95.47,0.0,0.0,,0.0,0,15.3,114.0,1020.4,94.9,5.0,0.0,0.0
2018-11-15T17:00:00,12.0,11.3,94.98,0.0,0.0,,0.0,0,16.2,117.0,1020.3,98.7,69.0,0.2,0.0
2018-11-15T18:00:00,11.9,11.2,95.51,0.0,0.0,,0.0,0,16.0,109.0,1020.8,100.0,0.0,0.0,0.0
2018-11-15T19:00:00,11.9,11.2,95.82,0.0,0.0,,0.0,0,14.8,106.0,1021.3,98.5,0.0,0.0,0.0
2018-11-15T20:00:00,11.5,11.0,96.67,0.0,0.0,,0.0,0,17.7,115.0,1021.2,100.0,0.0,0.0,0.0
2018-11-15T21:00:00,11.5,10.9,96.37,0.0,0.0,,0.0,0,15.4,115.0,1021.5,100.0,0.0,0.0,0.0
2018-11-15T22:00:00,11.4,11.0,97.09,0.0,0.0,,0.0,0,13.7,124.0,1021.9,100.0,0.0,0.0,0.0
2018-11-15T23:00:00,11.4,11.0,97.3,0.0,0.0,,0.0,0,11.5,126.0,1022.3,100.0,0.0,0.0,0.0
2018-11-16T00:00:00,11.7,11.1,96.11,0.0,0.0,,0.0,0,11.5,86.0,1022.6,100.0,0.0,0.0,0.0
2018-11-16T01:00:00,11.8,11.4,97.16,0.0,0.0,,0.0,0,5.7,120.0,1022.7,100.0,0.0,0.0,0.0
2018-11-16T02:00:00,11.8,11.4,97.15,0.0,0.0,,0.0,0,7.1,115.0,1022.7,98.4,0.0,0.0,0.0
2018-11-16T03:00:00,11.8,11.4,97.3,0.0,0.0,,0.0,0,9.2,102.0,1023.1,98.5,0.0,0.0,0.0
2018-11-16T04:00:00,11.7,11.3,97.32,0.0,0.0,,0.0,0,7.0,107.0,1023.2,100.0,0.0,0.0,0.0
2018-11-16T05:00:00,11.4,11.1,98.12,0.0,0.0,,0.0,0,8.5,92.0,1023.3,93.6,0.0,0.0,0.0
