0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2017-07-23T00:00:00,14.5,12.2,85.86,0.0,0.0,,0.0,0.0,19.4,235.0,1009.3,77.0,0.0,0.0,0.0
2017-07-23T01:00:00,14.4,12.5,88.48,0.758,100.0,rain,0.0,0.0,12.2,234.0,1009.2,38.5,0.0,0.0,0.0
2017-07-23T02:00:00,13.0,11.6,91.26,0.0,0.0,,0.0,0.0,4.9,305.0,1009.2,69.1,0.0,0.0,0.0
2017-07-23T03:00:00,11.1,10.2,94.58,0.0,0.0,,0.0,0.0,6.3,335.0,1009.5,36.6,0.0,0.0,0.0
2017-07-23T04:00:00,10.9,10.4,97.04,0.0,0.0,,0.0,0.0,12.1,336.0,1009.7,26.1,0.0,0.0,0.0
2017-07-23T05:00:00,10.0,9.6,97.16,0.0,0.0,,0.0,0.0,4.8,334.0,1010.2,33.4,20.2,0.1,0.0
2017-07-23T06:00:00,9.3,9.0,98.23,0.0,0.0,,0.0,0.0,3.7,1.0,1010.8,44.6,132.9,0.5,1.0
2017-07-23T07:00:00,11.7,11.4,98.52,0.0,0.0,,0.0,0.0,3.2,320.0,1011.5,60.0,288.3,1.0,3.0
2017-07-23T08:00:00,13.8,13.3,96.66,0.0,0.0,,0.0,0.0,15.0,269.0,1012.0,44.0,453.9,1.6,5.0
2017-07-23T09:00:00,16.1,13.2,83.31,0.0,0.0,,0.0,0.0,10.5,276.0,1012.3,45.7,610.8,2.2,6.0
2017-07-23T10:00:00,17.3,13.4,78.22,0.0,0.0,,0.0,0.0,10.7,271.0,1012.3,54.1,739.0,2.7,7.0
2017-07-23T11:00:00,18.4,12.5,68.76,0.0,0.0,,0.0,0.0,15.2,267.0,1012.4,52.5,819.0,2.9,8.0
2017-07-23T12:00:00,18.4,13.5,72.73,0.0,0.0,,0.0,0.0,23.9,226.0,1012.8,78.3,836.5,3.0,8.0
2017-07-23T13:00:00,17.6,12.2,70.8,0.0,0.0,,0.0,0.0,27.8,236.0,1013.1,93.0,802.3,2.9,8.0
2017-07-23T14:00:00,17.4,12.5,72.91,0.0,0.0,,0.0,0.0,29.2,241.0,1013.1,93.4,741.0,2.7,7.0
2017-07-23T15:00:00,16.8,12.5,75.52,0.0,0.0,,0.0,0.0,20.6,241.0,1013.2,91.0,611.0,2.2,6.0
2017-07-23T16:00:00,16.5,13.6,83.13,0.0,0.0,,0.0,0.0,26.0,240.0,1012.9,79.4,473.8,1.7,5.0
2017-07-23T17:00:00,15.4,14.0,91.42,0.0,0.0,,0.0,0.0,15.8,253.0,1012.7,58.5,326.9,1.2,3.0
2017-07-23T18:00:00,15.6,14.0,89.98,0.0,0.0,,0.0,0.0,21.7,250.0,1012.3,82.3,185.8,0.7,2.0
2017-07-23T19:00:00,15.5,13.5,87.72,1.831,100.0,rain,0.0,0.0,17.1,257.0,1012.1,77.8,77.4,0.3,1.0
2017-07-23T20:00:00,14.9,13.1,89.46,0.0,0.0,,0.0,0.0,13.7,267.0,1012.3,79.5,11.4,0.0,0.0
2017-07-23T21:00:00,14.5,13.0,90.99,0.0,0.0,,0.0,0.0,10.2,271.0,1012.5,72.1,0.0,0.0,0.0
2017-07-23T22:00:00,13.2,12.2,93.63,0.0,0.0,,0.0,0.0,8.8,263.0,1012.5,73.8,0.0,0.0,0.0
2017-07-23T23:00:00,13.5,12.9,96.29,0.0,0.0,,0.0,0.0,10.1,267.0,1012.4,31.3,0.0,0.0,0.0
2017-07-24T00:00:00,13.4,12.8,95.88,0.0,0.0,,0.0,0.0,10.1,269.0,1012.2,85.6,0.0,0.0,0.0
2017-07-24T01:00:00,13.3,12.7,96.17,0.148,100.0,rain,0.0,0.0,3.8,353.0,1012.0,92.3,0.0,0.0,0.0
2017-07-24T02:00:00,13.6,13.1,96.57,0.0,0.0,,0.0,0.0,6.1,275.0,1011.5,94.2,0.0,0.0,0.0
2017-07-24T03:00:00,14.0,13.1,94.19,0.0,0.0,,0.0,0.0,7.3,279.0,1011.2,98.6,0.0,0.0,0.0
2017-07-24T04:00:00,14.4,13.2,92.78,0.0,0.0,,0.0,0.0,6.2,324.0,1011.1,92.6,0.0,0.0,0.0
2017-07-24T05:00:00,14.0,12.9,93.08,0.0,0.0,,0.0,0.0,19.4,294.0,1010.9,90.6,7.6,0.0,0.0
2017-07-24T06:00:00,14.1,13.3,95.44,0.0,0.0,,0.0,0.0,13.7,295.0,1010.7,87.4,30.6,0.1,0.0
2017-07-24T07:00:00,14.6,13.8,95.3,0.136,100.0,rain,0.0,0.0,18.2,299.0,1011.0,85.6,106.3,0.4,1.0
2017-07-24T08:00:00,15.7,14.3,91.04,0.0,0.0,,0.0,0.0,19.2,315.0,1011.4,91.4,362.6,1.3,4.0
2017-07-24T09:00:00,15.8,14.2,89.81,0.0,0.0,,0.0,0.0,19.6,320.0,1012.1,86.2,522.3,1.9,5.0
2017-07-24T10:00:00,16.7,14.5,87.29,0.0,0.0,,0.0,0.0,21.6,337.0,1012.6,75.9,591.5,2.1,6.0
2017-07-24T11:00:00,17.4,14.5,82.8,0.0,0.0,,0.0,0.0,23.8,339.0,1013.2,75.2,510.5,1.8,5.0
2017-07-24T12:00:00,16.8,14.0,83.46,0.0,0.0,,0.0,0.0,22.9,332.0,1013.8,90.8,571.0,2.1,6.0
2017-07-24T13:00:00,18.2,14.8,80.48,0.144,100.0,rain,0.0,0.0,24.5,345.0,1014.3,81.6,557.0,2.0,6.0
2017-07-24T14:00:00,17.3,13.9,80.53,0.0,0.0,,0.0,0.0,25.8,329.0,1014.9,80.7,460.5,1.7,5.0
2017-07-24T15:00:00,17.3,13.8,79.73,0.0,0.0,,0.0,0.0,21.6,346.0,1015.3,84.0,442.6,1.6,4.0
2017-07-24T16:00:00,17.4,14.0,80.46,0.0,0.0,,0.0,0.0,18.7,355.0,1015.5,87.8,347.8,1.3,3.0
2017-07-24T17:00:00,18.7,13.7,72.81,0.0,0.0,,0.0,0.0,19.9,351.0,1015.6,84.8,255.3,0.9,3.0
2017-07-24T18:00:00,18.7,13.9,73.68,0.0,0.0,,0.0,0.0,12.4,358.0,1015.5,87.0,140.2,0.5,1.0
2017-07-24T19:00:00,18.8,13.3,70.39,0.0,0.0,,0.0,0.0,14.9,338.0,1015.6,85.9,55.9,0.2,1.0
2017-07-24T20:00:00,18.6,13.5,71.91,0.0,0.0,,0.0,0.0,10.7,347.0,1016.1,75.2,8.5,0.0,0.0
2017-07-24T21:00:00,17.3,13.2,76.91,0.0,0.0,,0.0,0.0,7.9,317.0,1016.5,61.3,0.0,0.0,0.0
2017-07-24T22:00:00,16.0,13.0,82.11,0.0,0.0,,0.0,0.0,5.2,343.0,1016.8,75.0,0.0,0.0,0.0
2017-07-24T23:00:00,13.4,11.4,,0.0,0.0,,0.0,0.0,5.5,320.0,1017.2,70.3,0.0,0.0,0.0
2017-07-25T00:00:00,13.2,12.0,92.25,0.0,0.0,,0.0,0.0,5.2,316.0,1017.2,43.5,0.0,0.0,0.0
2017-07-25T01:00:00,12.9,11.8,92.54,0.0,0.0,,0.0,0.0,8.2,339.0,1017.1,54.0,0.0,0.0,0.0
2017-07-25T02:00:00,13.0,11.9,92.53,0.0,0.0,,0.0,0.0,6.9,328.0,1017.0,44.0,0.0,0.0,0.0
2017-07-25T03:00:00,13.1,11.6,90.77,0.0,0.0,,0.0,0.0,8.3,327.0,1016.7,89.2,0.0,0.0,0.0
2017-07-25T04:00:00,13.9,12.1,89.32,0.0,0.0,,0.0,0.0,12.5,323.0,1016.6,85.7,0.0,0.0,0.0
2017-07-25T05:00:00,13.5,11.8,89.52,0.0,0.0,,0.0,0.0,8.6,338.0,1016.6,90.1,17.7,0.1,0.0
2017-07-25T06:00:00,13.9,12.1,88.73,0.0,0.0,,0.0,0.0,10.1,350.0,1016.5,95.5,131.5,0.5,1.0
2017-07-25T07:00:00,14.0,12.1,88.4,0.0,0.0,,0.0,0.0,11.7,344.0,1016.5,80.4,287.9,1.0,3.0
2017-07-25T08:00:00,15.2,12.7,84.96,0.0,0.0,,0.0,0.0,15.1,348.0,1016.7,91.6,451.5,1.6,5.0
2017-07-25T09:00:00,15.5,12.6,83.26,0.0,0.0,,0.0,0.0,16.3,355.0,1016.8,100.0,603.0,2.2,6.0
2017-07-25T10:00:00,16.7,13.7,82.29,0.0,0.0,,0.0,0.0,16.1,356.0,1016.7,82.8,710.8,2.6,7.0
2017-07-25T11:00:00,18.0,13.6,75.73,0.0,0.0,,0.0,0.0,13.4,2.0,1016.7,68.5,798.3,2.9,8.0
2017-07-25T12:00:00,19.4,14.6,73.43,0.0,0.0,,0.0,0.0,11.8,356.0,1016.4,58.4,825.0,3.0,8.0
2017-07-25T13:00:00,20.3,13.4,64.38,0.0,0.0,,0.0,0.0,9.5,355.0,1016.1,63.1,804.3,2.9,8.0
2017-07-25T14:00:00,20.6,13.9,65.2,0.0,0.0,,0.0,0.0,12.5,334.0,1015.8,58.4,761.3,2.7,8.0
2017-07-25T15:00:00,19.9,14.9,72.59,0.0,0.0,,0.0,0.0,15.3,250.0,1015.5,64.4,681.0,2.5,7.0
2017-07-25T16:00:00,20.7,15.3,71.18,0.0,0.0,,0.0,0.0,19.2,236.0,1014.9,51.6,548.0,2.0,5.0
2017-07-25T17:00:00,20.7,15.6,72.91,0.0,0.0,,0.0,0.0,18.2,239.0,1014.8,45.2,398.1,1.4,4.0
2017-07-25T18:00:00,20.8,15.5,71.68,0.0,0.0,,0.0,0.0,14.7,251.0,1014.5,26.7,250.1,0.9,3.0
2017-07-25T19:00:00,20.1,15.6,75.62,0.0,0.0,,0.0,0.0,14.2,254.0,1014.2,10.0,106.1,0.4,1.0
2017-07-25T20:00:00,18.5,15.2,80.88,0.0,0.0,,0.0,0.0,15.2,232.0,1013.9,41.9,14.4,0.1,0.0
2017-07-25T21:00:00,17.3,14.9,85.75,0.0,0.0,,0.0,0.0,12.5,215.0,1013.7,45.6,0.0,0.0,0.0
2017-07-25T22:00:00,16.9,15.0,88.54,0.0,0.0,,0.0,0.0,13.7,253.0,1013.9,10.0,0.0,0.0,0.0
2017-07-25T23:00:00,16.3,15.1,92.25,0.0,0.0,,0.0,0.0,10.9,236.0,1013.7,24.3,0.0,0.0,0.0
2017-07-26T00:00:00,16.2,15.1,93.23,0.0,0.0,,0.0,0.0,8.1,237.0,1013.4,26.6,0.0,0.0,0.0
2017-07-26T01:00:00,15.5,14.7,95.2,0.0,0.0,,0.0,0.0,5.0,240.0,1012.9,30.5,0.0,0.0,0.0
2017-07-26T02:00:00,14.6,13.8,95.24,0.0,0.0,,0.0,0.0,2.6,266.0,1012.2,76.1,0.0,0.0,0.0
2017-07-26T03:00:00,12.7,12.4,97.76,0.0,0.0,,0.0,0.0,3.1,244.0,1011.8,60.0,0.0,0.0,0.0
2017-07-26T04:00:00,12.7,12.4,97.92,0.0,0.0,,0.0,0.0,4.5,218.0,1011.2,52.8,0.0,0.0,0.0
2017-07-26T05:00:00,15.5,15.0,97.02,0.0,0.0,,0.0,0.0,15.0,218.0,1010.8,52.6,16.3,0.1,0.0
2017-07-26T06:00:00,15.7,14.7,93.97,0.0,0.0,,0.0,0.0,17.3,215.0,1010.6,66.7,114.4,0.4,1.0
2017-07-26T07:00:00,16.3,15.0,92.0,0.0,0.0,,0.0,0.0,15.4,210.0,1010.3,93.6,126.7,0.5,1.0
2017-07-26T08:00:00,16.5,14.9,90.24,0.0,0.0,,0.0,0.0,15.6,200.0,1010.1,87.3,116.4,0.4,1.0
2017-07-26T09:00:00,16.7,15.4,92.03,0.0,0.0,,0.0,0.0,18.7,182.0,1009.9,90.0,125.7,0.5,1.0
2017-07-26T10:00:00,17.0,16.0,94.13,0.0,0.0,,0.0,0.0,23.3,191.0,1009.3,90.8,136.2,0.5,1.0
2017-07-26T11:00:00,16.7,15.9,94.78,0.0,0.0,,0.0,0.0,24.9,192.0,1008.8,81.6,206.4,0.7,2.0
2017-07-26T12:00:00,17.4,16.7,95.78,0.0,0.0,,0.0,0.0,24.6,200.0,1008.4,89.9,291.5,1.0,3.0
2017-07-26T13:00:00,18.0,17.5,96.91,2.701,100.0,rain,0.0,0.0,21.4,225.0,1008.1,90.0,479.3,1.7,5.0
