datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2022-10-13T00:00:00,13.0,10.9,87.12,0.0,0,,0.0,0.0,13.2,237.0,1017.3,89.7,0,0.0,0.0
2022-10-13T01:00:00,12.7,10.8,88.16,0.0,0,,0.0,0.0,10.4,239.0,1016.8,95.9,0,0.0,0.0
2022-10-13T02:00:00,12.5,11.4,93.02,0.167,100,rain,0.0,0.0,11.6,252.0,1017.2,100.0,0,0.0,0.0
2022-10-13T03:00:00,12.7,11.4,91.89,0.438,100,rain,0.0,0.0,8.6,243.0,1016.8,79.6,0,0.0,0.0
2022-10-13T04:00:00,12.3,11.5,95.25,0.489,100,rain,0.0,0.0,8.2,240.0,1016.4,95.9,0,0.0,0.0
2022-10-13T05:00:00,11.8,11.5,98.59,0.861,100,rain,0.0,0.0,6.3,251.0,1016.2,100.0,0,0.0,0.0
2022-10-13T06:00:00,12.1,11.5,95.57,1.101,100,rain,0.0,0.0,4.4,214.0,1016.1,95.2,0,0.0,0.0
2022-10-13T07:00:00,12.0,11.4,95.9,1.883,100,rain,0.0,0.0,4.0,208.0,1015.5,95.9,0,0.0,0.0
2022-10-13T08:00:00,11.9,11.3,96.12,0.0,0,,0.0,0.0,3.1,263.0,1016.0,100.0,9,0.0,0.0
2022-10-13T09:00:00,12.2,12.0,98.96,0.0,0,,0.0,0.0,5.3,29.0,1015.9,95.9,48,0.2,0.0
2022-10-13T10:00:00,12.5,12.3,98.93,0.0,0,,0.0,0.0,6.2,1.0,1016.0,95.9,92,0.3,1.0
2022-10-13T11:00:00,13.2,11.6,90.04,0.043,100,rain,0.0,0.0,5.4,37.0,1015.9,95.9,169,0.6,2.0
2022-10-13T12:00:00,14.0,11.3,83.72,0.0,0,,0.0,,4.4,67.0,1016.0,45.7,181,0.7,2.0
2022-10-13T13:00:00,14.8,10.9,77.66,0.062,100,rain,0.0,0.0,4.8,123.0,1015.9,52.9,189,0.7,2.0
2022-10-13T14:00:00,15.1,10.7,74.7,0.0,0,,0.0,0.0,6.0,75.0,1015.1,74.6,425,1.5,4.0
2022-10-13T15:00:00,15.8,10.8,71.93,0.0,0,,0.0,0.0,6.9,315.0,1014.5,48.8,375,1.4,4.0
2022-10-13T16:00:00,15.7,10.8,72.69,0.0,0,,0.0,0.0,5.2,76.0,1014.4,51.4,368,1.3,4.0
2022-10-13T17:00:00,15.1,10.5,74.08,0.0,0,,0.0,0.0,6.9,91.0,1014.2,46.1,74,0.3,1.0
2022-10-13T18:00:00,14.1,11.0,81.37,0.0,0,,0.0,0.0,7.7,102.0,1014.3,74.6,20,0.1,0.0
2022-10-13T19:00:00,12.7,10.6,86.6,0.0,0,,0.0,0.0,5.2,148.0,1014.5,43.6,28,0.1,0.0
2022-10-13T20:00:00,11.5,10.3,92.27,0.0,0,,0.0,0.0,5.2,149.0,1015.0,46.7,28,0.1,0.0
2022-10-13T21:00:00,10.5,9.6,94.02,0.0,0,,0.0,0.0,6.3,154.0,1014.4,18.8,28,0.1,0.0
2022-10-13T22:00:00,10.4,10.1,97.73,0.0,0,,0.0,0.0,6.5,162.0,1014.3,11.4,28,0.1,0.0
2022-10-13T23:00:00,9.8,9.5,98.01,0.0,0,,0.0,0.0,2.9,330.0,1015.0,100.0,0,0.0,0.0
2022-10-14T00:00:00,9.9,9.5,97.35,0.0,0,,0.0,0.0,2.9,306.1,1015.0,100.0,0,0.0,0.0
2022-10-14T01:00:00,10.1,10.2,100.0,0.0,0,,0.0,0.0,1.4,351.8,1014.0,100.0,0,0.0,0.0
2022-10-14T02:00:00,10.3,10.4,100.0,0.0,0,,0.0,0.0,3.2,305.8,1014.0,100.0,0,0.0,0.0
2022-10-14T03:00:00,9.4,9.2,99.15,0.0,0,,0.0,0.0,6.4,239.0,1013.1,100.0,0,0.0,0.0
2022-10-14T04:00:00,9.9,9.8,99.45,0.014,100,rain,0.0,0.0,5.7,248.0,1012.3,95.9,0,0.0,0.0
2022-10-14T05:00:00,9.7,9.6,99.35,0.0,0,,0.0,0.0,4.4,230.0,1011.5,95.9,0,0.0,0.0
2022-10-14T06:00:00,9.3,9.3,99.56,0.0,0,,0.0,0.0,4.3,230.0,1011.1,92.8,0,0.0,0.0
2022-10-14T07:00:00,10.1,10.0,99.36,0.082,100,rain,0.0,0.0,7.0,224.0,1010.5,100.0,0,0.0,0.0
2022-10-14T08:00:00,9.8,9.7,99.35,0.0,0,,0.0,0.0,7.8,228.0,1010.4,95.9,20,0.1,0.0
2022-10-14T09:00:00,11.1,10.6,96.58,0.0,0,,0.0,0.0,8.4,209.0,1010.4,95.9,77,0.3,1.0
2022-10-14T10:00:00,12.3,11.2,92.66,0.0,0,,0.0,0.0,9.9,220.0,1010.5,95.9,193,0.7,2.0
2022-10-14T11:00:00,13.3,11.3,87.68,0.0,0,,0.0,0.0,13.3,221.0,1010.2,100.0,280,1.0,3.0
2022-10-14T12:00:00,14.4,11.5,82.92,0.0,0,,0.0,0.0,15.7,225.0,1009.3,93.8,363,1.3,4.0
2022-10-14T13:00:00,14.9,11.9,82.55,0.0,0,,0.0,0.0,19.4,237.0,1009.1,95.9,256,0.9,3.0
2022-10-14T14:00:00,15.4,11.9,79.54,0.0,0,,0.0,0.0,19.1,239.0,1008.5,95.9,168,0.6,2.0
2022-10-14T15:00:00,15.4,11.8,79.19,0.0,0,,0.0,0.0,15.0,235.0,1008.1,95.9,105,0.4,1.0
2022-10-14T16:00:00,15.3,12.1,81.1,0.0,0,,0.0,0.0,14.1,230.0,1007.4,100.0,78,0.3,1.0
2022-10-14T17:00:00,15.0,11.8,80.98,0.0,0,,0.0,0.0,13.2,225.0,1007.1,100.0,53,0.2,1.0
2022-10-14T18:00:00,14.7,12.3,85.43,0.0,0,,0.0,0.0,11.8,232.0,1006.6,95.9,15,0.1,0.0
2022-10-14T19:00:00,13.7,12.2,90.62,0.062,100,rain,0.0,0.0,11.0,230.0,1006.7,89.7,0,0.0,0.0
2022-10-14T20:00:00,12.7,11.7,93.81,0.0,0,,0.0,0.0,10.8,246.0,1007.2,71.1,0,0.0,0.0
2022-10-14T21:00:00,11.7,10.7,93.58,0.0,0,,0.0,0.0,11.4,244.0,1007.2,24.4,0,0.0,0.0
2022-10-14T22:00:00,10.9,10.3,96.17,0.0,0,,0.0,0.0,11.6,246.0,1007.2,39.0,0,0.0,0.0
2022-10-14T23:00:00,11.0,10.6,97.87,0.0,0,,0.0,0.0,9.0,237.0,1006.5,74.6,0,0.0,0.0
2022-10-15T00:00:00,10.1,9.9,98.72,0.0,0,,0.0,0.0,10.4,220.0,1006.3,67.7,0,0.0,0.0
2022-10-15T01:00:00,10.0,9.8,98.79,0.062,100,rain,0.0,0.0,10.1,222.0,1005.8,61.7,0,0.0,0.0
2022-10-15T02:00:00,10.3,10.2,99.12,0.0,0,,0.0,0.0,12.8,234.0,1005.5,64.1,0,0.0,0.0
2022-10-15T03:00:00,10.3,10.2,99.22,0.014,100,rain,0.0,0.0,10.0,219.0,1004.5,64.1,0,0.0,0.0
2022-10-15T04:00:00,10.4,9.8,96.45,0.0,0,,0.0,0.0,8.3,206.0,1003.5,100.0,0,0.0,0.0
2022-10-15T05:00:00,9.6,9.5,99.35,0.0,0,,0.0,0.0,9.2,190.0,1003.3,100.0,0,0.0,0.0
2022-10-15T06:00:00,9.7,9.6,99.58,0.0,0,,0.0,0.0,8.7,192.0,1002.5,67.7,0,0.0,0.0
2022-10-15T07:00:00,9.3,9.2,99.81,0.043,100,rain,0.0,0.0,10.1,193.0,1002.3,78.4,0,0.0,0.0
2022-10-15T08:00:00,9.5,9.5,99.58,0.0,0,,0.0,0.0,10.2,201.0,1002.2,95.9,17,0.1,0.0
2022-10-15T09:00:00,10.7,10.6,99.08,0.0,0,,0.0,0.0,10.8,201.0,1002.3,74.2,109,0.4,1.0
2022-10-15T10:00:00,12.6,12.1,96.59,0.0,0,,0.0,0.0,18.1,237.0,1002.4,55.7,228,0.8,
2022-10-15T11:00:00,14.6,10.2,74.6,0.0,0,,0.0,0.0,24.5,244.0,1002.5,0.0,404,1.5,4.0
2022-10-15T12:00:00,16.1,9.3,64.05,0.0,0,,0.0,0.0,30.8,241.0,1002.6,31.7,543,2.0,5.0
2022-10-15T13:00:00,16.1,9.2,63.24,0.0,0,,0.0,0.0,29.0,239.0,1002.5,91.8,463,1.7,5.0
2022-10-15T14:00:00,14.8,10.0,72.83,0.0,0,,0.0,0.0,29.1,241.0,1002.4,95.9,141,0.5,1.0
2022-10-15T15:00:00,15.4,10.2,71.51,0.0,0,,0.0,0.0,19.7,225.0,1002.3,95.9,199,0.7,2.0
2022-10-15T16:00:00,16.0,9.7,66.46,0.0,0,,0.0,0.0,24.8,219.0,1001.9,49.6,200,0.7,2.0
2022-10-15T17:00:00,15.1,9.9,71.13,0.062,100,rain,0.0,0.0,19.4,222.0,1002.3,73.3,60,0.2,1.0
2022-10-15T18:00:00,14.8,7.9,63.19,0.0,0,,0.0,0.0,25.8,225.0,1002.6,83.5,18,0.1,0.0
2022-10-15T19:00:00,13.3,7.8,69.44,0.082,100,rain,0.0,0.0,19.4,214.0,1003.4,34.7,0,0.0,0.0
2022-10-15T20:00:00,12.6,8.4,75.19,0.0,0,,0.0,0.0,20.8,219.0,1003.5,33.0,0,0.0,0.0
2022-10-15T21:00:00,12.4,8.9,78.77,0.0,0,,0.0,0.0,19.5,213.0,1003.6,31.5,0,0.0,0.0
2022-10-15T22:00:00,12.2,8.1,75.62,0.0,0,,0.0,0.0,19.9,214.0,1004.2,12.9,0,0.0,0.0
2022-10-15T23:00:00,11.6,8.5,81.11,0.0,0,,0.0,0.0,17.7,207.0,1004.5,0.0,0,0.0,0.0
2022-10-16T00:00:00,11.6,8.6,81.44,0.0,0,,0.0,0.0,20.3,207.0,1004.6,0.0,0,0.0,0.0
2022-10-16T01:00:00,11.7,8.5,80.69,0.0,0,,0.0,0.0,17.5,208.0,1005.2,0.0,0,0.0,0.0
2022-10-16T02:00:00,12.0,8.5,78.93,0.0,0,,0.0,0.0,18.5,215.0,1005.3,19.1,0,0.0,0.0
2022-10-16T03:00:00,11.6,8.5,81.13,0.0,0,,0.0,0.0,17.2,206.0,1005.5,20.9,0,0.0,0.0
2022-10-16T04:00:00,11.8,8.8,81.74,0.0,0,,0.0,0.0,19.6,215.0,1005.7,82.9,0,0.0,0.0
2022-10-16T05:00:00,11.1,7.9,80.89,0.0,0,,0.0,0.0,19.3,223.0,1006.5,12.2,0,0.0,0.0
2022-10-16T06:00:00,11.2,7.3,77.01,0.0,0,,0.0,0.0,18.5,227.0,1007.4,0.0,0,0.0,0.0
2022-10-16T07:00:00,10.6,7.5,81.19,0.0,0,,0.0,0.0,18.1,227.0,1008.5,0.0,0,0.0,0.0
2022-10-16T08:00:00,10.4,7.4,81.85,0.0,0,,0.0,0.0,16.5,228.0,1009.5,0.0,26,0.1,0.0
2022-10-16T09:00:00,11.4,8.0,79.49,0.0,0,,0.0,0.0,15.0,227.0,1010.6,0.0,151,0.5,2.0
2022-10-16T10:00:00,13.0,7.9,71.62,0.0,0,,0.0,0.0,18.6,234.0,1011.4,0.0,314,1.1,3.0
2022-10-16T11:00:00,14.2,8.6,69.11,0.0,0,,0.0,0.0,18.7,241.0,1012.1,0.0,444,1.6,4.0
2022-10-16T12:00:00,15.2,7.7,60.99,0.0,0,,0.0,0.0,15.5,238.0,1012.3,0.0,528,1.9,5.0
2022-10-16T13:00:00,15.9,7.3,57.0,0.0,0,,0.0,0.0,15.2,207.0,1012.3,0.0,308,1.1,3.0
2022-10-16T14:00:00,15.5,7.3,58.13,0.0,0,,0.0,0.0,13.3,196.0,1012.3,6.4,351,1.3,4.0
2022-10-16T15:00:00,15.2,7.9,61.64,0.0,0,,0.0,0.0,11.8,193.0,1012.3,19.1,195,0.7,2.0
2022-10-16T16:00:00,15.2,8.8,65.81,0.0,0,,0.0,0.0,10.7,146.0,1012.2,21.3,123,0.4,1.0
2022-10-16T17:00:00,14.6,9.8,72.95,0.0,0,,0.0,0.0,13.9,144.0,1012.3,31.3,47,0.2,0.0
2022-10-16T18:00:00,14.2,10.6,79.11,0.0,0,,0.0,0.0,12.5,135.0,1012.1,71.4,15,0.1,0.0
2022-10-16T19:00:00,14.1,11.4,84.18,0.043,100,rain,0.0,0.0,15.1,127.0,1011.9,95.9,0,0.0,0.0
2022-10-16T20:00:00,14.0,12.2,88.53,0.124,100,rain,0.0,0.0,16.4,136.0,1011.9,95.9,0,0.0,0.0
2022-10-16T21:00:00,14.1,12.9,92.33,0.07,100,rain,0.0,0.0,19.0,128.0,1011.5,95.9,0,0.0,0.0
2022-10-16T22:00:00,14.1,12.9,92.42,0.0,0,,0.0,0.0,19.1,138.0,1010.9,95.9,0,0.0,0.0
2022-10-16T23:00:00,15.0,14.3,95.58,0.0,0,,0.0,0.0,22.7,150.8,1011.0,100.0,0,0.0,0.0
2022-10-17T00:00:00,15.5,14.4,93.16,0.0,0,,0.0,0.0,22.3,157.7,1010.0,100.0,0,0.0,0.0
2022-10-17T01:00:00,15.7,14.8,94.38,0.0,0,,0.0,0.0,25.6,160.9,1010.0,98.4,0,0.0,0.0
2022-10-17T02:00:00,15.9,15.1,95.0,0.0,0,,0.0,0.0,20.5,169.6,1010.0,84.6,0,0.0,0.0
2022-10-17T03:00:00,16.2,15.4,95.01,0.0,0,,0.0,0.0,19.8,183.8,1011.0,99.4,0,0.0,0.0
2022-10-17T04:00:00,16.3,15.4,94.41,0.0,0,,0.0,0.0,15.1,193.9,1011.0,95.3,0,0.0,0.0
2022-10-17T05:00:00,15.9,14.7,92.75,0.0,0,,0.0,0.0,14.6,200.0,1010.5,95.9,0,0.0,0.0
2022-10-17T06:00:00,15.5,14.5,93.93,0.0,0,,0.0,0.0,13.0,190.0,1011.0,92.5,0,0.0,0.0
2022-10-17T07:00:00,15.8,14.2,90.28,2.071,100,rain,0.0,0.0,15.7,197.0,1011.6,100.0,0,0.0,0.0
2022-10-17T08:00:00,15.7,14.3,91.3,0.124,100,rain,0.0,0.0,15.7,198.0,1013.2,100.0,5,0.0,0.0
2022-10-17T09:00:00,15.3,14.3,93.59,0.289,100,rain,0.0,0.0,15.7,196.0,1014.2,95.9,36,0.1,0.0
2022-10-17T10:00:00,15.9,14.6,91.82,1.628,100,rain,0.0,0.0,17.1,215.0,1015.2,80.4,55,0.2,1.0
2022-10-17T11:00:00,16.2,13.0,81.39,0.043,100,rain,0.0,0.0,22.3,235.0,1016.2,95.9,142,0.5,1.0
2022-10-17T12:00:00,16.9,12.0,73.25,0.0,0,,0.0,0.0,22.8,241.0,1017.2,61.4,264,1.0,3.0
2022-10-17T13:00:00,17.2,11.5,69.3,0.082,100,rain,0.0,0.0,23.3,246.0,1018.2,55.3,502,1.8,5.0
2022-10-17T14:00:00,17.2,10.3,64.06,0.0,0,,0.0,0.0,23.9,239.0,1018.4,45.7,325,1.2,3.0
2022-10-17T15:00:00,17.5,10.4,63.04,0.0,0,,0.0,0.0,19.2,240.0,1018.6,46.9,271,1.0,3.0
2022-10-17T16:00:00,17.9,10.0,59.87,0.0,0,,0.0,0.0,18.9,234.0,1019.3,39.5,210,0.8,2.0
2022-10-17T17:00:00,17.3,9.9,62.1,0.0,0,,0.0,0.0,15.5,224.0,1020.2,61.8,135,0.5,1.0
2022-10-17T18:00:00,14.7,9.3,69.69,0.0,0,,0.0,0.0,9.7,225.0,1021.0,38.2,14,0.1,0.0
2022-10-17T19:00:00,14.1,9.7,74.66,0.0,0,,0.0,0.0,9.4,197.0,1021.4,62.1,5,0.0,0.0
2022-10-17T20:00:00,14.0,10.1,77.62,0.0,0,,0.0,0.0,10.7,196.0,1022.3,73.2,14,0.1,0.0
2022-10-17T21:00:00,12.2,9.4,83.02,0.0,0,,0.0,0.0,8.9,223.0,1023.1,76.2,14,0.1,0.0
2022-10-17T22:00:00,11.4,9.4,87.45,0.0,0,,0.0,0.0,8.1,230.0,1023.5,48.2,14,0.1,0.0
2022-10-17T23:00:00,12.6,10.6,87.62,0.0,0,,0.0,0.0,9.0,230.5,1025.0,100.0,0,0.0,0.0
2022-10-18T00:00:00,12.1,10.4,89.35,0.0,0,,0.0,0.0,6.8,242.3,1026.0,8.1,0,0.0,0.0
2022-10-18T01:00:00,10.7,9.6,92.91,0.0,0,,0.0,0.0,5.4,263.6,1025.0,0.0,0,0.0,0.0
2022-10-18T02:00:00,8.2,7.4,95.04,0.0,0,,0.0,0.0,6.1,243.0,1025.4,0.0,0,0.0,0.0
2022-10-18T03:00:00,7.2,6.5,95.57,0.0,0,,0.0,0.0,4.6,279.0,1025.7,12.8,0,0.0,0.0
2022-10-18T04:00:00,8.0,7.0,93.27,0.0,0,,0.0,0.0,2.8,276.0,1026.1,2.1,0,0.0,0.0
2022-10-18T05:00:00,7.2,6.7,96.3,0.0,0,,0.0,0.0,6.7,321.0,1026.2,9.3,0,0.0,0.0
2022-10-18T06:00:00,6.4,5.9,96.28,0.0,0,,0.0,0.0,4.9,307.0,1026.3,24.8,0,0.0,0.0
2022-10-18T07:00:00,6.1,5.6,96.34,0.082,100,rain,0.0,0.0,4.0,329.0,1026.5,28.5,0,0.0,0.0
2022-10-18T08:00:00,6.7,5.8,93.62,0.0,0,,0.0,0.0,4.5,341.0,1027.3,38.9,21,0.1,0.0
2022-10-18T09:00:00,8.7,8.3,97.09,0.0,0,,0.0,0.0,4.1,357.0,1028.0,3.6,136,0.5,1.0
2022-10-18T10:00:00,11.7,10.2,90.46,0.0,0,,0.0,0.0,5.9,3.0,1028.4,0.0,283,1.0,3.0
2022-10-18T11:00:00,13.9,10.2,78.08,0.0,0,,0.0,0.0,5.7,32.0,1028.6,12.2,443,1.6,4.0
2022-10-18T12:00:00,15.2,9.2,67.25,0.0,0,,0.0,0.0,6.1,51.0,1029.0,0.0,528,1.9,5.0
2022-10-18T13:00:00,15.9,8.7,62.27,0.0,0,,0.0,0.0,10.0,45.0,1028.9,0.0,550,2.0,6.0
2022-10-18T14:00:00,16.2,7.9,58.2,0.0,0,,0.0,0.0,9.9,56.0,1028.2,0.0,523,1.9,5.0
2022-10-18T15:00:00,16.3,7.2,54.91,0.0,0,,0.0,0.0,8.3,66.0,1028.1,0.0,436,1.6,4.0
2022-10-18T16:00:00,16.6,6.8,52.13,0.0,0,,0.0,0.0,9.1,80.0,1028.0,0.0,283,1.0,3.0
2022-10-18T17:00:00,15.5,7.1,57.28,0.0,0,,0.0,0.0,9.1,74.0,1028.0,0.0,144,0.5,1.0
2022-10-18T18:00:00,13.3,8.7,73.53,0.0,0,,0.0,0.0,9.2,112.0,1028.1,0.0,11,0.0,0.0
2022-10-18T19:00:00,11.9,8.6,80.04,0.0,0,,0.0,0.0,9.8,84.0,1028.8,15.5,0,0.0,0.0
2022-10-18T20:00:00,11.3,9.2,86.91,0.0,0,,0.0,0.0,12.6,67.0,1028.8,3.6,0,0.0,0.0
2022-10-18T21:00:00,10.7,9.0,89.2,0.0,0,,0.0,0.0,11.7,67.0,1028.7,21.6,0,0.0,0.0
2022-10-18T22:00:00,10.3,8.9,90.91,0.0,0,,0.0,0.0,14.4,67.0,1028.1,10.6,0,0.0,0.0
2022-10-18T23:00:00,10.2,8.8,91.26,0.0,0,,0.0,0.0,16.0,64.0,1028.0,34.0,0,0.0,0.0
2022-10-19T00:00:00,10.3,9.0,91.69,0.0,0,,0.0,0.0,14.1,66.0,1027.8,64.1,0,0.0,
2022-10-19T01:00:00,10.4,8.9,90.83,0.0,0,,0.0,0.0,16.0,69.0,1027.0,74.8,0,0.0,0.0
2022-10-19T02:00:00,10.2,8.9,91.47,0.0,0,,0.0,0.0,14.4,71.0,1027.1,48.8,0,0.0,0.0
2022-10-19T03:00:00,10.2,8.8,90.97,0.0,0,,0.0,0.0,15.9,72.0,1026.8,29.4,0,0.0,0.0
2022-10-19T04:00:00,10.6,8.9,88.8,0.0,0,,0.0,0.0,15.0,82.0,1026.0,4.2,0,0.0,0.0
2022-10-19T05:00:00,10.3,8.9,91.39,0.0,0,,0.0,0.0,17.1,,1025.7,12.2,0,0.0,0.0
2022-10-19T06:00:00,10.9,9.5,91.06,0.0,0,,0.0,0.0,19.1,83.0,1025.0,0.0,0,0.0,0.0
