datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2012-03-11T00:00:00,9.0,7.2,88.45,0.0,0.0,,0.0,0.0,9.1,343.0,1037.9,10.0,0.0,0.0,0.0
2012-03-11T01:00:00,7.4,6.4,93.72,0.0,0.0,,0.0,0.0,6.8,341.0,1038.0,52.3,0.0,0.0,0.0
2012-03-11T02:00:00,6.4,5.8,96.08,0.0,0.0,,0.0,0.0,8.5,338.0,1037.7,40.2,0.0,0.0,0.0
2012-03-11T03:00:00,6.9,6.5,97.39,0.0,0.0,,0.0,0.0,7.2,355.0,1037.4,35.5,0.0,0.0,0.0
2012-03-11T04:00:00,6.1,5.8,97.97,0.0,0.0,,0.0,0.0,10.0,7.0,1037.2,73.7,0.0,0.0,0.0
2012-03-11T05:00:00,6.2,6.0,98.84,0.0,0.0,,0.0,0.0,7.3,348.0,1037.3,91.7,0.0,0.0,0.0
2012-03-11T06:00:00,5.9,5.7,99.23,0.0,0.0,,0.0,0.0,10.0,11.0,1037.6,42.4,14.0,0.1,0.0
2012-03-11T07:00:00,6.8,6.6,98.25,0.0,0.0,,0.0,0.0,10.7,341.0,1037.6,25.2,77.9,0.3,1.0
2012-03-11T08:00:00,7.5,7.2,98.16,0.0,0.0,,0.0,0.0,6.8,26.0,1038.0,60.0,172.8,0.6,2.0
2012-03-11T09:00:00,8.7,8.0,95.27,0.0,0.0,,0.0,0.0,7.5,1.0,1038.0,100.0,355.9,1.3,4.0
2012-03-11T10:00:00,9.6,8.3,91.24,0.0,0.0,,0.0,0.0,8.8,354.0,1038.0,62.8,444.1,1.6,4.0
2012-03-11T11:00:00,10.8,8.4,85.14,0.0,0.0,,0.0,0.0,5.5,344.0,1038.0,27.9,520.0,1.9,5.0
2012-03-11T12:00:00,11.9,8.1,77.9,0.0,0.0,,0.0,0.0,5.3,14.0,1037.8,90.0,525.0,1.9,5.0
2012-03-11T13:00:00,12.1,7.7,74.1,0.0,0.0,,0.0,0.0,7.0,356.0,1037.5,60.0,480.4,1.7,5.0
2012-03-11T14:00:00,13.0,7.7,70.08,0.0,0.0,,0.0,0.0,8.9,348.0,1037.0,95.7,390.8,1.4,4.0
2012-03-11T15:00:00,13.0,8.5,74.19,0.0,0.0,,0.0,0.0,10.3,269.0,1036.5,93.4,266.3,1.0,3.0
2012-03-11T16:00:00,12.8,8.3,74.49,0.0,0.0,,0.0,0.0,11.4,260.0,1036.2,88.5,131.0,0.5,1.0
2012-03-11T17:00:00,12.3,8.1,75.24,0.0,0.0,,0.0,0.0,8.3,231.0,1036.1,78.1,20.0,0.1,0.0
2012-03-11T18:00:00,10.0,7.1,82.38,0.0,0.0,,0.0,0.0,9.2,248.0,1036.1,64.9,0.0,0.0,0.0
2012-03-11T19:00:00,8.4,6.5,88.25,0.0,0.0,,0.0,0.0,7.8,255.0,1036.0,58.2,0.0,0.0,0.0
