datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2010-10-08T00:00:00,15.1,14.7,97.31,0.0,0.0,,0.0,0.0,9.1,70.0,1015.2,46.2,0.0,0.0,0.0
2010-10-08T01:00:00,15.3,14.9,97.41,0.0,0.0,,0.0,0.0,10.2,74.0,1014.9,100.0,0.0,0.0,0.0
2010-10-08T02:00:00,15.1,14.7,97.44,0.0,0.0,,0.0,0.0,10.3,82.0,1014.7,30.1,0.0,0.0,0.0
2010-10-08T03:00:00,15.4,14.9,97.42,0.0,0.0,,0.0,0.0,10.3,85.0,1014.7,25.3,0.0,0.0,0.0
2010-10-08T04:00:00,14.8,14.6,98.88,0.0,0.0,,0.0,0.0,9.3,87.0,1014.0,100.0,0.0,0.0,0.0
2010-10-08T05:00:00,15.3,14.9,97.98,0.0,0.0,,0.0,0.0,9.2,93.0,1013.9,27.3,0.0,0.0,0.0
2010-10-08T06:00:00,15.6,15.2,97.56,0.0,0.0,,0.0,0.0,10.0,90.0,1014.0,41.6,0.0,0.0,0.0
2010-10-08T07:00:00,15.1,14.9,98.94,0.254,100.0,rain,0.0,0.0,10.8,76.0,1014.0,90.0,5.8,0.0,0.0
2010-10-08T08:00:00,15.4,15.2,98.48,0.0,0.0,,0.0,0.0,8.5,64.0,1014.0,100.0,67.0,0.2,1.0
2010-10-08T09:00:00,15.8,15.4,97.45,0.0,0.0,,0.0,0.0,13.8,79.0,1014.5,100.0,191.6,0.7,2.0
2010-10-08T10:00:00,16.4,15.7,95.7,0.0,0.0,,0.0,0.0,15.0,80.0,1015.0,100.0,322.4,1.2,3.0
2010-10-08T11:00:00,16.9,16.0,94.46,0.0,0.0,,0.0,0.0,14.1,77.0,1015.4,100.0,434.1,1.6,4.0
2010-10-08T12:00:00,18.1,16.0,87.4,0.0,0.0,,0.0,0.0,14.0,79.0,1015.4,50.0,514.3,1.9,5.0
2010-10-08T13:00:00,19.2,16.4,83.7,0.0,0.0,,0.0,0.0,14.1,116.0,1015.2,6.9,519.5,1.9,5.0
2010-10-08T14:00:00,18.5,16.1,85.52,0.0,0.0,,0.0,0.0,18.8,111.0,1014.9,0.9,474.8,1.7,5.0
2010-10-08T15:00:00,18.3,16.0,86.39,0.0,0.0,,0.0,0.0,16.3,110.0,1014.7,0.1,382.6,1.4,4.0
2010-10-08T16:00:00,19.2,16.2,82.39,0.0,0.0,,0.0,0.0,15.9,110.0,1014.3,10.0,254.8,0.9,3.0
2010-10-08T17:00:00,19.1,15.9,82.17,0.0,0.0,,0.0,0.0,19.3,87.0,1014.1,0.0,112.3,0.4,1.0
2010-10-08T18:00:00,17.7,15.4,86.6,0.0,0.0,,0.0,0.0,14.2,87.0,1014.2,0.0,10.0,0.0,0.0
2010-10-08T19:00:00,16.6,15.1,90.84,0.0,0.0,,0.0,0.0,14.2,94.0,1014.6,40.0,0.0,0.0,0.0
2010-10-08T20:00:00,16.2,15.1,93.1,0.0,0.0,,0.0,0.0,13.3,101.0,1015.2,51.9,0.0,0.0,0.0
2010-10-08T21:00:00,16.3,14.9,91.98,0.0,0.0,,0.0,0.0,14.1,87.0,1015.8,88.5,0.0,0.0,0.0
2010-10-08T22:00:00,15.6,14.7,94.46,0.0,0.0,,0.0,0.0,11.1,70.0,1015.8,55.2,0.0,0.0,0.0
2010-10-08T23:00:00,15.8,15.0,94.58,0.0,0.0,,0.0,0.0,15.3,68.0,1015.4,87.8,0.0,0.0,0.0
2010-10-09T00:00:00,15.6,14.9,96.02,0.0,0.0,,0.0,0.0,12.4,61.0,1015.5,82.2,0.0,0.0,0.0
2010-10-09T01:00:00,14.7,14.3,98.03,0.0,0.0,,0.0,0.0,11.0,21.0,1015.7,30.0,0.0,0.0,0.0
2010-10-09T02:00:00,14.6,14.3,98.11,0.0,0.0,,0.0,0.0,9.8,44.0,1015.6,100.0,0.0,0.0,0.0
2010-10-09T03:00:00,14.7,14.5,98.59,0.0,0.0,,0.0,0.0,15.5,66.0,1015.1,100.0,0.0,0.0,0.0
2010-10-09T04:00:00,14.5,14.1,97.68,0.0,0.0,,0.0,0.0,15.8,53.0,1014.7,100.0,0.0,0.0,0.0
2010-10-09T05:00:00,14.3,14.1,98.7,0.0,0.0,,0.0,0.0,18.9,45.0,1014.5,100.0,0.0,0.0,0.0
2010-10-09T06:00:00,14.5,14.5,99.61,0.0,0.0,,0.0,0.0,18.7,54.0,1014.5,100.0,0.0,0.0,0.0
2010-10-09T07:00:00,14.7,14.5,98.65,0.025,100.0,rain,0.0,0.0,13.2,45.0,1014.5,100.0,8.9,0.0,0.0
2010-10-09T08:00:00,14.6,14.5,99.5,0.0,0.0,,0.0,0.0,17.7,59.0,1014.4,100.0,101.9,0.4,1.0
2010-10-09T09:00:00,15.2,14.7,96.94,0.0,0.0,,0.0,0.0,19.4,52.0,1014.2,100.0,238.7,0.9,2.0
2010-10-09T10:00:00,15.4,14.9,96.34,0.0,0.0,,0.0,0.0,16.7,68.0,1014.5,100.0,362.0,1.3,4.0
2010-10-09T11:00:00,16.1,14.9,92.83,0.0,0.0,,0.0,0.0,22.1,69.0,1014.0,100.0,453.9,1.6,5.0
2010-10-09T12:00:00,17.0,15.2,88.71,0.0,0.0,,0.0,0.0,19.3,77.0,1014.1,100.0,502.1,1.8,5.0
2010-10-09T13:00:00,18.1,15.2,83.32,0.0,0.0,,0.0,0.0,20.7,53.0,1013.5,100.0,477.1,1.7,5.0
2010-10-09T14:00:00,18.8,15.6,81.99,0.0,0.0,,0.0,0.0,19.3,37.0,1012.7,100.0,429.8,1.5,4.0
2010-10-09T15:00:00,19.1,15.6,80.03,0.0,0.0,,0.0,0.0,17.9,51.0,1012.1,100.0,340.6,1.2,3.0
2010-10-09T16:00:00,18.3,15.2,82.41,0.0,0.0,,0.0,0.0,19.2,49.0,1011.8,90.0,220.4,0.8,2.0
2010-10-09T17:00:00,17.3,14.5,83.9,0.0,0.0,,0.0,0.0,19.0,42.0,1011.9,90.0,92.6,0.3,1.0
2010-10-09T18:00:00,15.9,14.1,89.13,0.0,0.0,,0.0,0.0,18.9,35.0,1012.1,100.0,7.6,0.0,0.0
2010-10-09T19:00:00,15.2,13.5,89.74,0.0,0.0,,0.0,0.0,21.2,42.0,1012.3,10.0,0.0,0.0,0.0
2010-10-09T20:00:00,14.9,13.4,91.03,0.0,0.0,,0.0,0.0,18.7,43.0,1012.3,25.3,0.0,0.0,0.0
2010-10-09T21:00:00,14.8,13.2,89.9,0.0,0.0,,0.0,0.0,23.8,43.0,1011.9,88.1,0.0,0.0,0.0
2010-10-09T22:00:00,14.8,13.2,90.08,0.0,0.0,,0.0,0.0,21.3,34.0,1011.6,100.0,0.0,0.0,0.0
2010-10-09T23:00:00,14.5,13.5,93.57,0.0,0.0,,0.0,0.0,18.7,18.0,1011.4,100.0,0.0,0.0,0.0
2010-10-10T00:00:00,14.6,13.7,94.72,0.0,0.0,,0.0,0.0,16.7,360.0,1011.6,100.0,0.0,0.0,0.0
2010-10-10T01:00:00,14.6,14.0,96.36,0.0,0.0,,0.0,0.0,18.1,8.0,1011.0,84.4,0.0,0.0,0.0
2010-10-10T02:00:00,14.5,14.0,97.07,0.0,0.0,,0.0,0.0,19.1,8.0,1010.3,100.0,0.0,0.0,0.0
2010-10-10T03:00:00,14.5,14.1,97.49,0.0,0.0,,0.0,0.0,15.0,24.0,1010.1,61.0,0.0,0.0,0.0
2010-10-10T04:00:00,14.7,14.3,97.69,0.0,0.0,,0.0,0.0,11.8,48.0,1009.8,100.0,0.0,0.0,0.0
2010-10-10T05:00:00,14.8,14.4,97.25,0.0,0.0,,0.0,0.0,18.9,41.0,1009.5,100.0,0.0,0.0,0.0
2010-10-10T06:00:00,14.7,14.3,97.27,0.0,0.0,,0.0,0.0,18.9,33.0,1009.3,100.0,0.0,0.0,0.0
2010-10-10T07:00:00,14.5,13.9,95.99,0.018,100.0,rain,0.0,0.0,10.5,48.0,1009.4,100.0,8.0,0.0,0.0
2010-10-10T08:00:00,14.4,13.6,95.05,0.0,0.0,,0.0,0.0,10.5,74.0,1009.8,100.0,105.2,0.4,1.0
2010-10-10T09:00:00,14.9,13.2,89.6,0.0,0.0,,0.0,0.0,15.7,51.0,1010.0,100.0,246.9,0.9,2.0
2010-10-10T10:00:00,16.2,12.1,76.99,0.0,0.0,,0.0,0.0,18.1,63.0,1010.4,100.0,378.6,1.4,4.0
2010-10-10T11:00:00,17.2,11.1,67.44,0.0,0.0,,0.0,0.0,18.5,70.0,1010.6,80.0,477.5,1.7,5.0
2010-10-10T12:00:00,18.0,11.6,65.96,0.0,0.0,,0.0,0.0,25.9,63.0,1010.6,36.7,536.3,1.9,5.0
