datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2022-05-06T00:00:00,10.8,8.8,87.64,0.0,0.0,,0.0,0.0,8.4,182.0,1025.2,24.1,5.0,0.0,0.0
2022-05-06T01:00:00,10.8,8.8,87.37,0.0,0.0,,0.0,0.0,8.3,197.0,1025.1,4.3,5.0,0.0,0.0
2022-05-06T02:00:00,10.0,8.3,89.3,0.0,0.0,,0.0,0.0,8.1,214.0,1024.6,18.5,5.0,0.0,0.0
2022-05-06T03:00:00,10.3,8.6,89.61,0.0,0.0,,0.0,0.0,6.8,216.0,1024.6,37.7,5.0,0.0,0.0
2022-05-06T04:00:00,9.4,7.9,90.23,0.0,0.0,,0.0,0.0,8.0,215.0,1024.6,8.2,5.0,0.0,0.0
2022-05-06T05:00:00,8.8,7.7,93.05,0.0,0.0,,0.0,0.0,8.5,228.0,1024.6,4.3,5.0,0.0,0.0
2022-05-06T06:00:00,,8.2,94.6,0.0,0.0,,0.0,0.0,8.8,226.0,1024.7,11.3,30.0,0.1,0.0
2022-05-06T07:00:00,10.8,9.6,92.21,0.0,0.0,,0.0,0.0,8.1,242.0,1024.8,5.0,157.0,0.6,2.0
2022-05-06T08:00:00,12.9,10.8,87.15,0.0,0.0,,0.0,0.0,10.9,261.0,1025.2,39.8,309.0,1.1,3.0
2022-05-06T09:00:00,15.1,10.8,75.53,0.0,0.0,,0.0,0.0,10.2,256.0,1024.7,30.0,479.0,1.7,5.0
2022-05-06T10:00:00,16.8,10.9,67.93,0.0,0.0,,0.0,0.0,11.6,239.0,1024.4,30.0,619.0,2.2,6.0
2022-05-06T11:00:00,18.4,10.5,59.95,0.0,0.0,,0.0,0.0,15.6,236.0,1024.3,33.2,720.0,2.6,7.0
2022-05-06T12:00:00,19.8,9.6,51.71,0.0,0.0,,0.0,0.0,19.0,236.0,1024.2,50.0,748.0,2.7,7.0
2022-05-06T13:00:00,20.4,8.5,46.47,0.0,0.0,,0.0,0.0,19.1,242.0,1023.6,10.0,767.0,2.8,8.0
2022-05-06T14:00:00,21.1,6.4,38.49,0.0,0.0,,0.0,0.0,21.1,246.0,1023.4,65.1,609.0,2.2,6.0
2022-05-06T15:00:00,21.3,6.4,38.09,0.0,0.0,,0.0,0.0,21.6,255.0,1023.2,75.4,372.0,1.3,4.0
2022-05-06T16:00:00,21.0,7.8,42.67,0.0,0.0,,0.0,0.0,20.0,257.0,1022.9,54.5,273.0,1.0,3.0
2022-05-06T17:00:00,20.5,8.1,44.86,0.0,0.0,,0.0,0.0,18.8,272.0,1022.4,9.9,181.0,0.7,2.0
2022-05-06T18:00:00,19.1,9.0,51.92,0.0,0.0,,0.0,0.0,17.4,287.0,1022.4,11.9,150.0,0.5,
2022-05-06T19:00:00,18.2,9.6,57.34,0.0,0.0,,0.0,0.0,15.6,295.0,1022.5,13.0,77.0,0.3,1.0
2022-05-06T20:00:00,16.4,10.4,67.45,0.0,0.0,,0.0,0.0,12.4,303.0,1023.1,77.0,23.0,0.1,0.0
2022-05-06T21:00:00,15.4,10.3,71.3,0.0,0.0,,0.0,0.0,12.7,288.0,1023.3,72.9,0.0,0.0,0.0
2022-05-06T22:00:00,14.9,10.4,74.53,0.0,0.0,,0.0,0.0,10.4,286.0,1023.5,78.4,0.0,0.0,0.0
2022-05-06T23:00:00,14.4,10.3,76.35,0.0,0.0,,0.0,0.0,10.2,292.0,1023.5,70.1,0.0,0.0,0.0
2022-05-07T00:00:00,13.8,10.6,80.5,0.0,0.0,,0.0,0.0,9.1,295.0,1023.6,84.2,0.0,0.0,0.0
2022-05-07T01:00:00,13.1,10.6,84.82,0.0,0.0,,0.0,0.0,8.4,279.0,1023.5,89.2,0.0,0.0,0.0
2022-05-07T02:00:00,12.4,10.7,89.34,0.0,0.0,,0.0,0.0,5.6,284.0,1023.3,92.8,0.0,0.0,0.0
2022-05-07T03:00:00,12.1,11.1,93.85,0.0,0.0,,0.0,0.0,6.2,280.0,1023.2,91.9,0.0,0.0,0.0
2022-05-07T04:00:00,11.6,11.0,96.26,0.0,0.0,,0.0,0.0,4.9,256.0,1023.2,93.8,0.0,0.0,0.0
2022-05-07T05:00:00,11.7,11.1,96.21,0.0,0.0,,0.0,0.0,3.6,270.0,1023.3,96.2,0.0,0.0,0.0
2022-05-07T06:00:00,11.6,11.1,97.11,0.0,0.0,,0.0,0.0,4.9,231.0,1023.4,80.5,16.0,0.1,0.0
2022-05-07T07:00:00,12.2,11.4,94.85,0.408,100.0,rain,0.0,0.0,4.4,273.0,1024.0,89.3,28.0,0.1,0.0
2022-05-07T08:00:00,13.2,12.2,93.99,0.0,0.0,,0.0,0.0,6.4,326.0,1024.3,76.9,87.0,0.3,1.0
2022-05-07T09:00:00,13.7,11.7,87.84,0.0,0.0,,0.0,0.0,7.7,5.0,1024.5,77.9,153.0,0.6,2.0
2022-05-07T10:00:00,14.4,11.9,84.75,0.0,0.0,,0.0,0.0,9.4,8.0,1025.1,87.9,279.0,1.0,3.0
2022-05-07T11:00:00,14.8,12.0,82.83,0.0,0.0,,0.0,0.0,12.5,21.0,1025.1,63.5,609.0,2.2,6.0
2022-05-07T12:00:00,15.3,12.0,81.11,0.0,0.0,,0.0,0.0,16.1,47.0,1025.3,68.6,254.0,0.9,3.0
2022-05-07T13:00:00,16.0,12.0,77.07,0.463,100.0,rain,0.0,0.0,16.3,46.0,1025.4,77.7,177.0,0.6,2.0
2022-05-07T14:00:00,15.4,11.3,76.92,0.0,0.0,,0.0,0.0,13.8,50.0,1025.8,86.9,185.0,0.7,2.0
2022-05-07T15:00:00,15.5,11.6,77.95,0.0,0.0,,0.0,0.0,16.0,86.0,1025.9,76.9,195.0,0.7,2.0
2022-05-07T16:00:00,16.0,11.6,74.98,0.0,0.0,,0.0,0.0,15.7,78.0,1025.9,60.3,345.0,1.2,3.0
2022-05-07T17:00:00,15.4,10.6,73.17,0.0,0.0,,0.0,0.0,15.5,68.0,1026.0,69.0,170.0,0.6,2.0
2022-05-07T18:00:00,15.3,10.8,74.25,0.0,0.0,,0.0,0.0,13.9,66.0,1026.1,66.8,74.0,0.3,1.0
