0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2013-10-20T00:00:00,12.1,11.0,92.51,0.0,0.0,,0,0.0,10.4,182.0,1006.4,0.0,0.0,0.0,0.0
2013-10-20T01:00:00,12.2,11.3,93.93,0.075,100.0,rain,0,0.0,12.2,184.0,1006.4,23.8,0.0,0.0,0.0
2013-10-20T02:00:00,12.5,11.5,93.69,0.0,0.0,,0,0.0,14.7,168.0,1006.1,54.0,0.0,0.0,0.0
2013-10-20T03:00:00,12.5,11.9,96.44,0.0,0.0,,0,,15.7,166.0,1005.4,37.7,0.0,0.0,0.0
2013-10-20T04:00:00,13.1,12.0,93.32,0.0,0.0,,0,0.0,16.5,171.0,1005.3,64.5,0.0,0.0,0.0
2013-10-20T05:00:00,13.0,12.0,93.45,0.0,0.0,,0,0.0,13.8,181.0,1005.2,25.8,0.0,0.0,0.0
2013-10-20T06:00:00,13.2,12.0,92.8,0.0,0.0,,0,0.0,14.9,180.0,1005.0,5.6,0.0,0.0,0.0
2013-10-20T07:00:00,13.1,12.0,92.6,0.507,100.0,rain,0,0.0,14.9,181.0,1004.4,20.4,0.4,0.0,0.0
2013-10-20T08:00:00,13.3,12.0,92.17,0.0,0.0,,0,0.0,15.7,175.0,1004.8,42.1,25.3,0.1,0.0
2013-10-20T09:00:00,13.5,12.3,91.95,0.0,0.0,,0,0.0,19.1,181.0,1004.9,38.7,64.1,0.2,1.0
2013-10-20T10:00:00,14.0,12.4,89.69,0.385,100.0,rain,0,0.0,21.4,207.0,1005.2,51.2,90.7,0.3,1.0
2013-10-20T11:00:00,14.5,12.3,86.61,0.417,100.0,rain,0,0.0,16.4,202.0,1005.4,54.6,179.6,0.6,2.0
2013-10-20T12:00:00,15.9,11.6,75.39,0.0,0.0,,0,0.0,21.5,203.0,1006.0,33.7,204.9,0.7,2.0
2013-10-20T13:00:00,16.3,12.3,77.12,1.676,100.0,rain,0,0.0,23.8,199.0,1005.1,47.5,211.6,0.8,2.0
2013-10-20T14:00:00,16.2,12.2,77.12,0.0,0.0,,0,0.0,23.2,195.0,1004.9,64.8,134.2,0.5,1.0
2013-10-20T15:00:00,16.1,12.3,77.92,0.0,0.0,,0,0.0,19.9,189.0,1004.3,53.1,94.2,0.3,1.0
2013-10-20T16:00:00,14.8,12.6,86.71,0.037,100.0,rain,0,0.0,19.1,189.0,1004.1,43.5,94.6,0.3,1.0
2013-10-20T17:00:00,11.6,10.5,92.88,2.338,100.0,rain,0,0.0,16.1,223.0,1004.7,70.2,36.4,0.1,0.0
2013-10-20T18:00:00,11.7,10.9,95.25,0.366,100.0,rain,0,0.0,11.8,181.0,1004.4,77.5,0.1,0.0,0.0
2013-10-20T19:00:00,12.1,11.0,93.25,9.347,100.0,rain,0,0.0,15.3,224.0,1005.3,76.3,0.0,0.0,0.0
2013-10-20T20:00:00,11.5,10.3,,0.036,100.0,rain,0,0.0,15.8,226.0,1005.8,39.3,0.0,0.0,0.0
2013-10-20T21:00:00,11.2,10.2,93.35,0.0,0.0,,0,0.0,13.2,210.0,1006.3,18.4,0.0,0.0,0.0
2013-10-20T22:00:00,11.4,10.4,93.7,0.0,0.0,,0,0.0,13.6,202.0,1006.5,8.1,0.0,0.0,0.0
2013-10-20T23:00:00,11.6,10.5,92.82,0.0,0.0,,0,0.0,16.2,194.0,1006.5,22.8,0.0,0.0,0.0
2013-10-21T00:00:00,12.0,11.0,94.05,0.0,0.0,,0,0.0,17.4,206.0,1006.7,6.6,0.0,0.0,0.0
2013-10-21T01:00:00,12.5,11.2,91.57,0.132,100.0,rain,0,0.0,17.7,212.0,1007.2,17.5,0.0,0.0,0.0
2013-10-21T02:00:00,12.4,11.2,92.03,0.0,0.0,,0,0.0,17.0,210.0,1007.2,40.0,0.0,0.0,0.0
2013-10-21T03:00:00,12.4,11.2,92.33,0.0,0.0,,0,0.0,16.1,207.0,1007.4,13.4,0.0,0.0,0.0
