0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2013-01-25T00:00:00,0.6,-2.4,80.16,0.0,0.0,,0.0,0.0,9.3,51.0,1020.3,100.0,0.0,0.0,0.0
2013-01-25T01:00:00,0.4,-2.6,80.32,0.0,0.0,,0.0,0.0,6.7,15.0,1020.1,100.0,0.0,0.0,0.0
2013-01-25T02:00:00,0.0,-2.0,86.12,0.0,0.0,,0.0,0.0,7.8,357.0,1019.9,100.0,0.0,0.0,0.0
2013-01-25T03:00:00,0.0,-2.0,86.51,0.0,0.0,,0.0,0.0,8.0,12.0,1019.6,90.0,0.0,0.0,0.0
2013-01-25T04:00:00,0.2,-2.0,84.86,0.0,0.0,,0.0,0.0,10.9,356.0,1019.7,46.2,0.0,0.0,0.0
2013-01-25T05:00:00,0.2,-2.0,85.14,0.0,0.0,,0.0,0.0,5.2,17.0,1019.3,100.0,0.0,0.0,0.0
2013-01-25T06:00:00,0.8,-2.4,78.73,0.247,100.0,"rain,snow",0.0,0.0,8.3,82.0,1019.0,100.0,0.0,0.0,0.0
2013-01-25T07:00:00,1.0,-2.0,80.56,0.0,0.0,,0.0,0.0,6.8,92.0,1019.3,100.0,3.8,0.0,0.0
2013-01-25T08:00:00,1.8,-2.2,74.61,0.0,0.0,,0.0,0.0,11.5,163.0,1018.8,100.0,77.6,0.3,1.0
2013-01-25T09:00:00,1.8,-2.4,73.64,0.0,0.0,,0.0,0.0,12.9,157.0,1018.6,100.0,171.5,0.6,2.0
2013-01-25T10:00:00,2.2,-2.2,72.49,0.0,0.0,,0.0,0.0,16.3,155.0,1018.3,100.0,226.8,0.8,2.0
2013-01-25T11:00:00,2.4,-2.1,72.17,0.0,0.0,,0.0,0.0,16.9,148.0,1017.6,27.3,223.6,0.8,2.0
2013-01-25T12:00:00,2.3,-1.8,74.14,0.0,0.0,,0.0,0.0,21.5,149.0,1016.9,51.5,182.1,0.7,2.0
2013-01-25T13:00:00,2.2,-2.1,72.85,0.0,0.0,,0.0,0.0,22.0,159.0,1016.0,32.6,112.5,0.4,1.0
2013-01-25T14:00:00,2.0,-1.8,75.65,0.0,0.0,,0.0,0.0,20.7,143.0,1014.8,50.1,59.1,0.2,1.0
2013-01-25T15:00:00,1.8,-1.6,78.18,0.0,0.0,,0.0,0.0,22.1,144.0,1013.5,33.4,25.4,0.1,0.0
2013-01-25T16:00:00,1.9,-1.9,76.01,0.0,0.0,,0.0,0.0,21.0,151.0,1012.4,53.7,2.2,0.0,0.0
2013-01-25T17:00:00,2.1,-0.9,80.34,0.0,0.0,,0.0,0.0,23.0,159.0,1011.0,47.3,0.0,0.0,0.0
2013-01-25T18:00:00,2.7,0.2,83.46,0.038,100.0,rain,0.0,0.0,22.0,168.0,1010.0,67.2,0.0,0.0,0.0
2013-01-25T19:00:00,3.4,0.9,83.86,0.0,0.0,,0.0,0.0,23.4,176.0,1008.6,92.4,0.0,0.0,0.0
2013-01-25T20:00:00,3.8,1.3,84.07,0.0,0.0,,0.0,0.0,26.5,176.0,1007.3,88.1,0.0,0.0,0.0
2013-01-25T21:00:00,3.7,1.4,84.89,0.0,0.0,,0.0,0.0,28.4,168.0,1005.6,91.9,0.0,0.0,0.0
2013-01-25T22:00:00,3.7,1.7,86.79,0.0,0.0,,0.0,0.0,31.7,178.0,1004.4,100.0,0.0,0.0,0.0
2013-01-25T23:00:00,3.5,1.8,89.14,0.0,0.0,,0.0,0.0,34.9,178.0,1003.7,91.5,0.0,0.0,0.0
2013-01-26T00:00:00,3.1,1.9,91.91,1.679,100.0,rain,0.0,0.0,35.1,177.0,1002.9,90.0,0.0,0.0,0.0
2013-01-26T01:00:00,2.9,1.9,92.8,0.0,0.0,,0.0,0.0,33.3,170.0,1002.1,96.3,0.0,0.0,0.0
2013-01-26T02:00:00,3.3,2.3,92.95,0.0,0.0,,0.0,0.0,29.8,170.0,1002.3,96.4,0.0,0.0,0.0
2013-01-26T03:00:00,3.6,2.8,94.21,0.0,0.0,,0.0,0.0,27.5,177.0,1002.2,100.0,0.0,0.0,0.0
2013-01-26T04:00:00,4.1,3.3,94.8,0.0,0.0,,0.0,0.0,25.8,189.0,1002.5,90.0,0.0,0.0,0.0
2013-01-26T05:00:00,4.2,3.6,95.71,0.0,0.0,,0.0,0.0,17.8,214.0,1003.5,62.9,0.0,0.0,0.0
2013-01-26T06:00:00,4.3,3.8,96.97,3.672,100.0,rain,0.0,0.0,3.4,81.0,1004.4,36.9,0.0,0.0,0.0
2013-01-26T07:00:00,3.9,3.5,97.2,0.0,0.0,,0.0,0.0,6.4,305.0,1005.6,71.7,2.5,0.0,0.0
2013-01-26T08:00:00,3.5,2.6,94.07,0.0,0.0,,0.0,0.0,13.7,302.0,1007.3,30.0,81.6,0.3,1.0
2013-01-26T09:00:00,4.4,2.8,89.0,0.0,0.0,,0.0,0.0,17.4,303.0,1008.8,10.0,190.4,0.7,2.0
2013-01-26T10:00:00,5.0,3.2,88.03,0.0,0.0,,0.0,0.0,15.4,286.0,1010.0,94.7,278.6,1.0,3.0
2013-01-26T11:00:00,5.9,3.6,85.41,0.0,0.0,,0.0,0.0,14.4,265.0,1010.9,94.8,337.5,1.2,3.0
2013-01-26T12:00:00,7.3,3.2,75.6,0.268,100.0,rain,0.0,0.0,15.9,277.0,1010.9,94.0,330.0,1.2,3.0
2013-01-26T13:00:00,7.9,3.4,73.31,0.0,0.0,,0.0,0.0,14.5,260.0,1011.1,93.9,269.6,1.0,3.0
