0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2023-06-22T00:00:00,15.0,14.2,94.86,0.0,0.0,,0.0,0.0,7.3,268.0,1019.0,66.4,0.0,0.0,0.0
2023-06-22T01:00:00,14.1,13.8,97.8,0.0,0.0,,0.0,0.0,6.4,331.0,1019.0,15.8,0.0,0.0,0.0
2023-06-22T02:00:00,13.2,12.8,97.3,0.0,0.0,,0.0,0.0,2.0,342.0,1019.0,4.6,0.0,0.0,0.0
2023-06-22T03:00:00,14.3,14.0,98.16,0.0,0.0,,0.0,0.0,1.0,258.0,1019.2,65.6,0.0,0.0,0.0
2023-06-22T04:00:00,13.7,13.4,98.29,0.0,0.0,,0.0,0.0,5.2,301.0,1019.0,42.5,0.0,0.0,0.0
2023-06-22T05:00:00,13.0,12.7,98.32,0.0,0.0,,0.0,0.0,4.9,330.0,1018.5,65.6,12.0,0.0,0.0
2023-06-22T06:00:00,14.2,14.1,99.36,0.0,0.0,,0.0,0.0,4.3,318.0,1019.1,65.6,50.0,0.2,1.0
2023-06-22T07:00:00,14.7,14.5,99.31,0.0,0.0,,0.0,0.0,3.4,286.0,1019.0,75.5,103.0,0.4,1.0
2023-06-22T08:00:00,15.3,15.1,99.04,0.0,0.0,,0.0,0.0,5.4,341.0,1018.7,65.6,160.0,0.6,2.0
2023-06-22T09:00:00,17.1,16.6,96.52,0.0,0.0,,0.0,0.0,8.1,357.0,1018.6,15.5,351.0,1.3,4.0
2023-06-22T10:00:00,19.6,16.3,81.49,0.0,0.0,,0.0,0.0,6.8,30.0,1018.5,5.9,605.0,2.2,6.0
2023-06-22T11:00:00,20.6,15.7,73.87,0.0,0.0,,0.0,0.0,11.0,222.0,1018.7,16.5,736.0,2.6,7.0
2023-06-22T12:00:00,21.7,16.0,69.83,0.0,0.0,,0.0,0.0,13.8,255.0,1018.6,7.5,818.0,2.9,8.0
2023-06-22T13:00:00,22.3,16.1,,0.0,0.0,,0.0,0.0,17.0,248.0,1018.5,18.4,841.0,3.0,8.0
2023-06-22T14:00:00,22.9,16.7,68.07,0.0,0.0,,0.0,0.0,18.1,246.0,1018.3,28.7,818.0,2.9,8.0
2023-06-22T15:00:00,23.1,16.2,65.06,0.0,0.0,,0.0,0.0,20.0,242.0,1018.1,31.4,795.0,2.9,8.0
2023-06-22T16:00:00,23.3,16.9,67.21,0.0,0.0,,0.0,0.0,19.5,241.0,1018.1,12.3,701.0,2.5,7.0
2023-06-22T17:00:00,23.9,15.9,60.74,0.0,0.0,,0.0,0.0,20.6,262.0,1018.1,62.9,572.0,2.1,6.0
2023-06-22T18:00:00,23.4,16.1,63.47,0.0,0.0,,0.0,0.0,20.8,259.0,1018.3,40.5,434.0,1.6,4.0
2023-06-22T19:00:00,23.3,16.1,64.09,0.0,0.0,,0.0,0.0,20.9,261.0,1018.4,53.9,257.0,0.9,3.0
2023-06-22T20:00:00,22.0,16.2,69.54,0.0,0.0,,0.0,0.0,16.4,264.0,1018.9,39.8,129.0,0.5,1.0
2023-06-22T21:00:00,21.3,15.1,67.75,0.0,0.0,,0.0,0.0,17.2,288.0,1019.4,25.7,29.0,0.1,0.0
2023-06-22T22:00:00,19.7,15.2,75.03,0.184,100.0,rain,0.0,0.0,13.4,300.0,1020.1,11.8,0.0,0.0,0.0
2023-06-22T23:00:00,19.1,12.1,63.86,0.0,0.0,,0.0,0.0,5.4,80.0,1021.0,0.0,0.0,0.0,0.0
2023-06-23T00:00:00,19.4,15.7,79.18,0.0,0.0,,0.0,0.0,14.8,340.1,1022.0,70.1,0.0,0.0,0.0
2023-06-23T01:00:00,16.6,12.7,77.8,0.0,0.0,,0.0,0.0,7.7,315.0,1021.2,0.0,0.0,0.0,0.0
2023-06-23T02:00:00,15.6,11.7,77.45,0.0,0.0,,0.0,0.0,1.4,298.0,1021.6,39.8,0.0,0.0,0.0
2023-06-23T03:00:00,13.9,12.3,89.97,0.0,0.0,,0.0,0.0,5.3,15.0,1021.7,19.2,0.0,0.0,0.0
2023-06-23T04:00:00,13.4,12.0,91.78,0.0,0.0,,0.0,0.0,2.0,4.0,1022.1,10.6,0.0,0.0,0.0
2023-06-23T05:00:00,13.5,12.6,94.18,0.0,0.0,,0.0,0.0,5.2,348.0,1022.5,0.0,10.0,0.0,0.0
2023-06-23T06:00:00,14.7,13.9,95.03,0.018,100.0,rain,0.0,0.0,5.1,333.0,1022.8,0.0,45.0,0.2,0.0
2023-06-23T07:00:00,16.9,14.9,87.96,0.0,0.0,,0.0,0.0,4.8,21.0,1023.5,0.0,144.0,0.5,1.0
2023-06-23T08:00:00,18.7,14.7,77.62,0.0,0.0,,0.0,0.0,1.3,346.0,1023.9,0.0,217.0,0.8,2.0
2023-06-23T09:00:00,20.3,15.6,74.82,0.0,0.0,,0.0,0.0,5.4,215.0,1024.2,19.7,323.0,1.2,3.0
2023-06-23T10:00:00,21.1,16.4,74.4,0.0,0.0,,0.0,0.0,16.2,224.0,1024.4,46.2,534.0,1.9,5.0
2023-06-23T11:00:00,21.8,16.5,72.21,0.0,0.0,,0.0,0.0,19.5,237.0,1024.5,52.6,553.0,2.0,6.0
2023-06-23T12:00:00,22.0,16.2,69.65,0.0,0.0,,0.0,0.0,22.6,226.0,1024.6,39.1,689.0,2.5,7.0
2023-06-23T13:00:00,22.7,15.6,64.55,0.0,0.0,,0.0,0.0,24.1,232.0,1024.7,50.1,696.0,2.5,7.0
2023-06-23T14:00:00,22.8,15.2,62.13,0.0,0.0,,0.0,0.0,25.8,234.0,1024.7,36.2,858.0,3.1,9.0
2023-06-23T15:00:00,22.9,15.3,62.41,0.0,0.0,,0.0,0.0,25.0,231.0,1024.7,2.5,805.0,2.9,8.0
2023-06-23T16:00:00,22.5,15.5,64.54,0.0,0.0,,0.0,0.0,25.0,229.0,1024.8,21.3,725.0,2.6,7.0
2023-06-23T17:00:00,21.6,14.9,65.71,0.0,0.0,,0.0,0.0,22.8,231.0,1024.9,5.2,561.0,2.0,6.0
2023-06-23T18:00:00,21.3,14.3,64.05,0.0,0.0,,0.0,0.0,19.5,245.0,1024.8,6.1,416.0,1.5,4.0
2023-06-23T19:00:00,20.3,14.6,69.98,0.0,0.0,,0.0,0.0,20.5,238.0,1024.8,25.2,244.0,0.9,2.0
2023-06-23T20:00:00,19.6,14.9,74.19,0.0,0.0,,0.0,0.0,,230.0,1024.8,0.0,105.0,0.4,1.0
2023-06-23T21:00:00,18.1,15.2,83.08,0.0,0.0,,0.0,0.0,14.8,231.0,1025.0,0.0,15.0,0.1,0.0
2023-06-23T22:00:00,17.4,15.4,88.02,0.0,0.0,,0.0,0.0,12.0,247.0,1025.2,0.0,0.0,0.0,0.0
2023-06-23T23:00:00,16.9,15.1,89.28,0.0,0.0,,0.0,0.0,10.4,252.0,1025.0,0.0,0.0,0.0,0.0
2023-06-24T00:00:00,16.6,15.4,92.86,0.0,0.0,,0.0,0.0,14.2,229.0,1025.2,0.0,0.0,0.0,0.0
2023-06-24T01:00:00,16.3,15.5,94.91,0.0,0.0,,0.0,0.0,14.1,246.0,1025.3,7.8,,0.0,0.0
2023-06-24T02:00:00,16.4,15.5,93.92,0.0,0.0,,0.0,0.0,9.0,244.0,1025.3,17.5,0.0,0.0,0.0
2023-06-24T03:00:00,15.9,14.7,92.59,0.0,0.0,,0.0,0.0,12.6,250.0,1024.9,19.4,0.0,0.0,0.0
2023-06-24T04:00:00,15.9,15.0,94.47,0.0,0.0,,0.0,0.0,7.9,252.0,1024.9,65.6,0.0,0.0,0.0
