0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2021-01-23T00:00:00,4.0,1.9,86.42,0.043,100.0,rain,0.0,0.0,13.0,260.0,995.2,90.0,0.0,0.0,0.0
2021-01-23T01:00:00,2.8,0.6,85.27,0.0,0.0,,0.0,0.0,9.6,287.0,994.9,82.9,0.0,0.0,0.0
2021-01-23T02:00:00,0.9,-0.1,92.68,0.0,0.0,,0.0,0.0,8.8,270.0,995.2,65.5,0.0,0.0,0.0
2021-01-23T03:00:00,0.4,-0.7,92.31,0.0,0.0,,0.0,0.0,7.2,292.0,995.0,59.0,0.0,0.0,0.0
2021-01-23T04:00:00,0.3,-0.5,94.53,0.0,0.0,,0.0,0.0,2.4,246.0,994.7,81.5,0.0,0.0,0.0
2021-01-23T05:00:00,-0.3,-0.8,96.38,0.0,0.0,,0.0,0.0,3.2,6.0,994.2,88.1,0.0,0.0,0.0
2021-01-23T06:00:00,-0.8,-1.3,96.57,0.0,,,0.0,0.0,4.9,16.0,993.8,90.2,0.0,0.0,0.0
2021-01-23T07:00:00,-0.3,-0.7,97.34,0.0,0.0,,0.0,0.0,9.6,6.0,993.9,98.5,1.1,0.0,0.0
2021-01-23T08:00:00,-0.3,-0.6,97.9,0.0,0.0,,0.0,0.0,10.4,351.0,994.0,98.5,7.0,0.0,0.0
2021-01-23T09:00:00,-0.3,-0.7,97.02,0.0,0.0,,0.0,0.0,9.0,18.0,994.3,78.8,25.0,0.1,0.0
2021-01-23T10:00:00,0.3,-0.1,97.51,0.0,0.0,,0.0,0.0,13.1,339.0,994.5,62.6,62.0,0.2,1.0
2021-01-23T11:00:00,0.9,0.5,96.88,0.0,0.0,,0.0,0.0,13.4,336.0,995.0,85.4,118.0,0.4,1.0
2021-01-23T12:00:00,2.1,1.3,93.95,0.0,0.0,,0.0,0.0,11.6,343.0,995.0,77.2,155.0,0.6,2.0
2021-01-23T13:00:00,3.6,1.5,86.02,0.0,0.0,,0.0,0.0,14.6,336.0,995.0,69.0,180.0,0.6,2.0
2021-01-23T14:00:00,4.4,1.1,79.23,0.0,0.0,,0.0,0.0,13.7,323.0,995.2,62.2,226.0,0.8,2.0
2021-01-23T15:00:00,4.5,0.3,74.07,0.0,0.0,,0.0,0.0,16.6,312.0,995.6,28.0,130.0,0.5,1.0
2021-01-23T16:00:00,3.8,-0.4,73.63,0.0,0.0,,0.0,0.0,15.3,316.0,996.1,10.0,72.0,0.3,1.0
2021-01-23T17:00:00,1.7,-1.1,81.31,0.0,0.0,,0.0,0.0,10.2,299.0,996.6,43.7,11.0,0.0,0.0
2021-01-23T18:00:00,1.2,-1.6,81.74,0.148,100.0,"rain,snow",0.0,0.0,11.6,292.0,997.1,24.8,0.0,0.0,0.0
2021-01-23T19:00:00,0.2,-2.2,84.25,0.0,0.0,,0.0,0.0,9.8,270.0,997.5,18.7,0.0,0.0,0.0
2021-01-23T20:00:00,-1.3,-2.7,89.84,0.0,0.0,,0.0,0.0,7.5,257.0,998.0,15.4,0.0,0.0,0.0
2021-01-23T21:00:00,-0.7,-2.1,90.03,0.0,0.0,,0.0,0.0,12.5,257.0,998.6,10.0,0.0,0.0,0.0
2021-01-23T22:00:00,-1.6,-2.9,91.02,0.0,0.0,,0.0,0.0,7.6,271.0,999.0,16.3,0.0,0.0,0.0
2021-01-23T23:00:00,-0.8,-2.3,89.44,0.0,0.0,,0.0,0.0,9.0,303.0,999.3,15.8,0.0,0.0,0.0
2021-01-24T00:00:00,-2.0,-3.8,87.82,0.0,0.0,,0.0,0.0,4.1,45.0,999.5,15.8,0.0,0.0,0.0
2021-01-24T01:00:00,-1.3,-3.0,88.62,0.0,0.0,,0.0,0.0,5.5,248.0,1000.0,10.0,0.0,0.0,0.0
2021-01-24T02:00:00,-3.3,-4.8,89.36,0.0,0.0,,0.0,0.0,2.8,35.0,1000.2,39.6,0.0,0.0,0.0
2021-01-24T03:00:00,-4.2,-5.2,93.11,0.0,0.0,,0.0,0.0,2.8,19.0,1000.0,25.9,0.0,0.0,0.0
2021-01-24T04:00:00,-3.7,-4.3,95.99,0.0,0.0,,0.0,0.0,2.5,350.0,999.9,53.4,0.0,0.0,0.0
2021-01-24T05:00:00,-3.7,-4.3,95.77,0.0,0.0,,0.0,0.0,3.9,89.0,999.4,90.1,0.0,0.0,0.0
2021-01-24T06:00:00,-2.3,-2.7,97.5,0.0,0.0,,0.0,0.0,5.4,37.0,998.9,85.4,0.0,0.0,0.0
2021-01-24T07:00:00,-0.4,-0.9,96.81,0.0,0.0,,0.0,0.0,10.0,88.0,998.1,97.3,1.4,0.0,0.0
2021-01-24T08:00:00,3.5,0.3,79.16,0.0,0.0,,0.0,0.0,22.7,153.0,997.3,88.5,9.0,0.0,0.0
