datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2017-10-11T00:00:00,15.4,14.3,93.06,0.0,0.0,,0.0,0.0,25.6,239,1015.6,75.9,0.0,0.0,0
2017-10-11T01:00:00,15.4,13.8,90.37,0.08,100.0,rain,0.0,0.0,28.1,247,1015.4,83.5,0.0,0.0,0
2017-10-11T02:00:00,15.3,13.4,88.05,0.0,0.0,,0.0,0.0,28.4,239,1015.2,84.2,0.0,0.0,0
2017-10-11T03:00:00,15.3,13.4,88.22,0.0,0.0,,0.0,0.0,22.5,239,1014.8,89.2,0.0,0.0,0
2017-10-11T04:00:00,14.5,13.6,93.78,0.0,0.0,,0.0,0.0,29.2,230,1014.3,83.3,0.0,0.0,0
2017-10-11T05:00:00,14.0,13.3,94.97,0.0,0.0,,0.0,0.0,32.9,230,1014.2,88.6,0.0,0.0,0
2017-10-11T06:00:00,14.4,12.4,87.9,0.0,0.0,,0.0,0.0,26.6,230,1013.8,82.1,0.0,0.0,0
2017-10-11T07:00:00,14.8,11.7,81.79,0.615,100.0,rain,0.0,0.0,29.9,230,1013.4,85.0,4.5,0.0,0
2017-10-11T08:00:00,14.9,11.1,78.31,0.0,0.0,,0.0,0.0,27.7,229,1013.6,91.3,41.2,0.1,0
2017-10-11T09:00:00,14.9,11.7,80.94,0.0,0.0,,0.0,0.0,26.4,230,1013.5,93.8,72.6,0.3,1
2017-10-11T10:00:00,14.6,11.8,83.31,0.0,0.0,,0.0,0.0,29.8,231,1013.6,89.9,103.2,0.4,1
2017-10-11T11:00:00,15.0,12.4,84.06,0.0,0.0,,0.0,0.0,28.5,221,1013.2,93.0,186.3,0.7,2
2017-10-11T12:00:00,15.8,13.0,83.07,0.0,0.0,,0.0,0.0,31.4,220,1013.0,85.4,254.7,0.9,3
2017-10-11T13:00:00,16.0,12.3,78.95,0.011,100.0,rain,0.0,0.0,38.0,220,1012.4,82.7,247.8,0.9,2
2017-10-11T14:00:00,15.9,12.7,81.49,0.0,0.0,,0.0,0.0,31.5,222,1011.9,85.7,190.1,0.7,2
2017-10-11T15:00:00,15.5,13.1,85.63,0.0,0.0,,0.0,0.0,35.4,229,1011.5,65.8,178.0,0.6,2
2017-10-11T16:00:00,16.0,13.2,83.48,0.0,0.0,,0.0,0.0,36.6,229,1011.4,80.2,224.9,0.8,2
2017-10-11T17:00:00,15.9,13.0,82.99,0.0,0.0,,0.0,0.0,33.6,229,1011.0,71.5,88.7,0.3,1
2017-10-11T18:00:00,15.7,13.5,86.61,0.0,0.0,,0.0,0.0,34.1,228,1011.0,86.2,5.2,0.0,0
2017-10-11T19:00:00,15.3,13.8,90.61,0.189,100.0,rain,0.0,0.0,35.3,236,1011.3,75.9,0.0,0.0,0
2017-10-11T20:00:00,15.6,14.3,91.7,0.0,0.0,,0.0,0.0,30.9,231,1011.3,82.3,0.0,0.0,0
2017-10-11T21:00:00,15.5,14.7,95.03,0.0,0.0,,0.0,0.0,30.4,241,1012.1,84.3,0.0,0.0,0
2017-10-11T22:00:00,14.7,13.5,92.52,0.0,0.0,,0.0,0.0,21.2,260,1013.1,33.2,0.0,0.0,0
2017-10-11T23:00:00,13.1,10.3,83.49,0.0,0.0,,0.0,0.0,16.2,282,1014.0,10.0,0.0,0.0,0
2017-10-12T00:00:00,11.4,9.5,88.12,0.0,0.0,,0.0,0.0,13.5,282,1014.8,3.7,0.0,0.0,0
2017-10-12T01:00:00,10.2,8.9,91.39,1.177,100.0,rain,0.0,0.0,14.4,259,1015.2,5.7,0.0,0.0,0
2017-10-12T02:00:00,9.9,9.2,95.18,0.0,0.0,,0.0,0.0,11.7,268,1016.0,5.9,0.0,0.0,0
2017-10-12T03:00:00,9.5,8.7,94.83,0.0,0.0,,0.0,0.0,11.5,268,1016.8,10.1,0.0,0.0,0
2017-10-12T04:00:00,9.3,8.4,93.86,0.0,0.0,,0.0,0.0,9.6,266,1017.4,13.4,0.0,0.0,0
2017-10-12T05:00:00,8.9,8.2,95.52,0.0,0.0,,0.0,0.0,5.4,281,1018.1,10.0,0.0,0.0,0
2017-10-12T06:00:00,8.8,8.1,95.26,0.0,0.0,,0.0,0.0,4.8,315,1018.6,60.0,0.0,0.0,0
2017-10-12T07:00:00,6.8,6.2,95.65,0.0,0.0,,0.0,0.0,7.5,294,1019.5,81.6,6.3,0.0,0
2017-10-12T08:00:00,7.3,6.9,97.62,0.0,0.0,,0.0,0.0,9.9,263,1020.5,41.0,95.3,0.3,1
2017-10-12T09:00:00,11.3,10.8,97.03,0.0,0.0,,0.0,0.0,8.8,268,1021.2,61.0,218.3,0.8,2
2017-10-12T10:00:00,13.3,12.1,92.47,0.0,0.0,,0.0,0.0,8.3,248,1021.7,10.0,346.6,1.2,3
2017-10-12T11:00:00,14.9,11.4,79.38,0.0,0.0,,0.0,0.0,14.5,257,1022.0,18.0,468.8,1.7,5
2017-10-12T12:00:00,15.9,11.2,73.77,0.0,0.0,,0.0,0.0,18.8,250,1022.3,31.8,484.6,1.7,5
2017-10-12T13:00:00,16.3,11.7,74.29,0.148,100.0,rain,0.0,0.0,23.5,234,1022.3,41.4,509.9,1.8,5
2017-10-12T14:00:00,16.5,11.2,71.01,0.0,0.0,,0.0,0.0,23.3,233,1022.2,55.9,480.5,1.7,5
2017-10-12T15:00:00,16.1,10.7,70.17,0.0,0.0,,0.0,0.0,23.5,234,1022.2,41.0,384.3,1.4,4
2017-10-12T16:00:00,16.1,10.2,67.8,0.0,0.0,,0.0,0.0,20.7,232,1022.1,42.5,251.9,0.9,3
