0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2002-04-21T00:00:00,8.3,6.4,87.72,0.0,0.0,,0.0,0.0,11.3,150.0,1033.5,32.3,,,
2002-04-21T01:00:00,7.9,6.4,90.37,0.0,0.0,,0.0,0.0,9.5,146.0,1033.5,0.0,,,
2002-04-21T02:00:00,7.6,6.4,92.12,0.0,0.0,,0.0,0.0,7.8,158.0,1033.5,17.9,,,
2002-04-21T03:00:00,7.6,6.5,92.56,0.0,0.0,,0.0,0.0,8.2,159.0,,30.0,,,
2002-04-21T04:00:00,7.1,6.2,94.28,0.0,0.0,,0.0,0.0,9.5,166.0,1034.1,17.9,,,
2002-04-21T05:00:00,6.7,5.9,94.45,0.0,0.0,,0.0,0.0,8.9,158.0,1034.1,38.1,,,
2002-04-21T06:00:00,5.8,5.0,94.31,0.0,0.0,,0.0,0.0,7.7,152.0,1033.5,55.7,,,
2002-04-21T07:00:00,6.3,5.5,94.71,0.0,0.0,,0.0,0.0,6.6,150.0,1033.5,28.4,,,
2002-04-21T08:00:00,8.8,7.0,88.48,0.0,0.0,,0.0,0.0,8.7,170.0,1033.5,73.9,,,
2002-04-21T09:00:00,11.5,7.0,74.04,0.0,0.0,,0.0,0.0,13.3,180.0,1033.5,73.9,,,
2002-04-21T10:00:00,13.1,7.1,66.96,0.0,0.0,,0.0,0.0,15.4,188.0,1034.1,52.6,,,
2002-04-21T11:00:00,14.6,7.4,62.04,0.0,0.0,,0.0,0.0,17.5,194.0,1034.5,,,,
2002-04-21T12:00:00,15.4,8.0,60.99,0.0,0.0,,0.0,0.0,18.0,195.0,1034.1,,,,
2002-04-21T13:00:00,16.7,7.6,55.16,0.0,0.0,,0.0,0.0,21.1,190.0,1033.5,,,,
2002-04-21T14:00:00,17.4,7.8,53.02,0.0,0.0,,0.0,0.0,19.3,195.0,1033.5,,,,
2002-04-21T15:00:00,18.1,7.6,50.58,0.0,0.0,,0.0,0.0,18.9,194.0,1032.9,90.0,,,
2002-04-21T16:00:00,17.7,7.7,52.19,0.0,0.0,,0.0,0.0,19.2,203.0,1032.5,90.0,,,
2002-04-21T17:00:00,17.6,7.5,51.53,0.0,0.0,,0.0,0.0,18.4,182.0,1032.2,30.0,,,
2002-04-21T18:00:00,17.4,7.3,51.66,0.0,0.0,,0.0,0.0,17.4,185.0,1031.6,80.0,,,
2002-04-21T19:00:00,16.3,7.3,55.5,0.0,0.0,,0.0,,15.5,188.0,1031.6,10.0,,,
2002-04-21T20:00:00,14.8,6.9,59.4,0.0,0.0,,0.0,0.0,14.5,182.0,1032.2,27.0,,,
2002-04-21T21:00:00,13.4,6.5,62.99,0.0,0.0,,0.0,0.0,14.8,189.0,1032.5,80.0,,,
2002-04-21T22:00:00,12.6,6.3,65.67,0.0,0.0,,0.0,0.0,14.8,198.0,1032.5,62.7,,,
2002-04-21T23:00:00,11.9,6.1,67.55,0.0,0.0,,0.0,0.0,13.2,200.0,1032.5,68.4,,,
2002-04-22T00:00:00,10.9,5.8,70.71,0.0,0.0,,0.0,0.0,13.1,200.0,1032.5,49.8,,,
2002-04-22T01:00:00,10.3,5.5,71.97,0.0,0.0,,0.0,0.0,11.9,194.0,1032.5,80.0,,,
2002-04-22T02:00:00,9.7,4.9,71.74,0.0,0.0,,0.0,0.0,11.6,195.0,1031.8,40.0,,,
2002-04-22T03:00:00,9.6,4.5,70.64,0.0,0.0,,0.0,0.0,11.2,193.0,1031.8,60.0,,,
