0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2023-01-01T00:00:00,11.6,9.1,84.48,0.039,100.0,rain,0.0,0.0,27.8,233.0,1002.4,100.0,0.0,0.0,0.0
2023-01-01T01:00:00,11.3,8.8,84.46,0.058,100.0,rain,0.0,0.0,23.0,232.0,1003.0,100.0,0.0,0.0,0.0
2023-01-01T02:00:00,11.0,8.4,83.66,0.081,100.0,rain,0.0,0.0,30.1,228.0,1003.7,87.9,0.0,0.0,0.0
2023-01-01T03:00:00,10.7,7.4,79.9,0.0,0.0,,0.0,0.0,31.6,232.0,1004.7,76.7,0.0,0.0,0.0
2023-01-01T04:00:00,10.0,6.4,78.04,0.0,0.0,,0.0,0.0,30.0,235.0,1005.3,28.1,0.0,0.0,0.0
2023-01-01T05:00:00,9.8,6.4,79.38,0.0,0.0,,0.0,0.0,25.7,225.0,1006.0,47.2,0.0,0.0,0.0
2023-01-01T06:00:00,9.7,6.5,80.73,3.979,100.0,rain,0.0,0.0,23.8,217.0,1006.6,22.9,0.0,0.0,0.0
2023-01-01T07:00:00,9.5,6.8,83.15,0.0,0.0,,0.0,0.0,24.1,227.0,1007.5,69.1,0.0,0.0,0.0
2023-01-01T08:00:00,9.6,6.8,82.88,0.0,0.0,,0.0,0.0,23.6,224.0,1008.3,25.8,5.0,0.0,0.0
2023-01-01T09:00:00,9.5,6.8,83.39,0.0,0.0,,0.0,0.0,23.1,214.0,1008.1,15.6,34.0,0.1,0.0
2023-01-01T10:00:00,9.7,6.9,82.78,0.245,100.0,rain,0.0,0.0,21.4,218.0,1009.7,83.3,73.0,0.3,1.0
2023-01-01T11:00:00,10.2,7.6,84.32,0.061,100.0,rain,0.0,0.0,20.2,223.0,1010.1,49.0,111.0,0.4,1.0
2023-01-01T12:00:00,10.9,7.8,81.1,0.531,100.0,rain,0.0,0.0,23.9,212.0,1009.7,45.2,158.0,0.6,2.0
2023-01-01T13:00:00,11.2,7.9,80.24,0.0,0.0,rain,0.0,0.0,21.9,210.0,1009.6,49.4,124.0,0.4,1.0
2023-01-01T14:00:00,10.9,7.8,81.32,0.0,0.0,,0.0,0.0,20.8,208.0,1009.5,81.3,72.0,0.3,1.0
2023-01-01T15:00:00,10.7,7.6,81.26,0.0,0.0,,0.0,0.0,18.1,204.0,1009.1,83.3,37.0,0.1,0.0
2023-01-01T16:00:00,10.4,7.7,83.39,0.0,0.0,,0.0,0.0,14.2,189.0,1009.1,100.0,7.0,0.0,0.0
2023-01-01T17:00:00,10.2,7.9,85.64,0.0,0.0,rain,0.0,0.0,12.8,183.0,1008.8,100.0,0.0,0.0,0.0
2023-01-01T18:00:00,9.8,8.1,89.44,0.0,0.0,rain,0.0,0.0,11.6,181.0,1008.6,96.0,0.0,0.0,0.0
2023-01-01T19:00:00,9.1,7.4,89.43,0.245,100.0,rain,0.0,0.0,12.0,202.0,1008.9,100.0,0.0,0.0,0.0
2023-01-01T20:00:00,8.2,6.9,91.8,0.403,100.0,rain,0.0,0.0,11.9,228.0,1008.6,96.0,0.0,0.0,0.0
2023-01-01T21:00:00,7.6,7.0,95.96,0.751,100.0,rain,0.0,0.0,5.0,255.0,1008.5,100.0,0.0,0.0,0.0
2023-01-01T22:00:00,7.3,6.7,96.11,0.772,100.0,rain,0.0,0.0,7.3,303.0,1008.4,100.0,0.0,0.0,0.0
2023-01-01T23:00:00,6.9,6.5,97.31,0.245,100.0,rain,0.0,0.0,5.8,298.0,1008.5,100.0,0.0,0.0,0.0
2023-01-02T00:00:00,6.7,6.4,97.86,0.249,100.0,rain,0.0,0.0,5.0,232.0,1008.5,100.0,0.0,0.0,0.0
2023-01-02T01:00:00,6.4,6.1,97.78,0.181,100.0,rain,0.0,0.0,6.0,250.0,1008.6,100.0,0.0,0.0,0.0
2023-01-02T02:00:00,6.0,5.8,98.46,0.081,100.0,rain,0.0,0.0,9.7,228.0,1009.0,79.1,0.0,0.0,0.0
2023-01-02T03:00:00,5.8,5.6,98.81,0.061,100.0,rain,0.0,0.0,10.6,233.0,1009.8,80.0,0.0,0.0,0.0
2023-01-02T04:00:00,5.7,5.4,97.96,0.0,0.0,,0.0,0.0,12.8,233.0,1010.1,40.4,0.0,0.0,0.0
2023-01-02T05:00:00,5.7,5.4,97.48,0.0,0.0,,0.0,0.0,14.6,226.0,1010.6,75.8,0.0,0.0,0.0
2023-01-02T06:00:00,6.2,5.7,96.87,0.0,0.0,,0.0,0.0,16.6,232.0,1011.3,100.0,0.0,0.0,0.0
2023-01-02T07:00:00,6.6,6.1,96.88,0.0,0.0,,0.0,0.0,16.7,236.0,1012.4,100.0,0.0,0.0,0.0
2023-01-02T08:00:00,6.5,5.9,96.26,0.0,0.0,,0.0,0.0,16.1,241.0,1013.1,96.0,0.0,0.0,0.0
2023-01-02T09:00:00,6.4,5.7,95.52,0.0,0.0,,0.0,0.0,12.6,257.0,1014.2,96.0,15.0,0.1,0.0
2023-01-02T10:00:00,6.6,5.7,93.98,0.0,0.0,,0.0,0.0,13.1,265.0,1015.5,37.9,88.0,0.3,1.0
2023-01-02T11:00:00,7.1,5.3,88.1,0.0,0.0,,0.0,0.0,12.7,275.0,1016.2,35.5,209.0,0.8,2.0
2023-01-02T12:00:00,7.5,5.3,86.2,0.0,0.0,,0.0,0.0,12.1,281.0,1016.7,19.7,214.0,0.8,2.0
2023-01-02T13:00:00,7.5,4.3,80.45,0.0,0.0,,0.0,0.0,14.0,284.0,1017.4,53.1,237.0,0.9,2.0
2023-01-02T14:00:00,7.1,3.8,79.7,0.0,0.0,,0.0,0.0,14.6,291.0,1018.2,62.0,167.0,0.6,2.0
2023-01-02T15:00:00,6.9,3.6,79.75,0.0,0.0,,0.0,0.0,13.1,280.0,1019.0,4.5,92.0,0.3,1.0
2023-01-02T16:00:00,5.3,2.6,82.78,0.0,0.0,,0.0,0.0,10.5,278.0,1020.1,15.0,22.0,0.1,0.0
2023-01-02T17:00:00,3.1,1.4,88.06,0.0,0.0,,0.0,0.0,7.8,268.0,1021.2,2.4,0.0,0.0,0.0
2023-01-02T18:00:00,2.8,1.7,92.38,0.0,0.0,,0.0,0.0,6.7,244.0,1021.9,0.0,0.0,0.0,0.0
2023-01-02T19:00:00,2.9,1.7,91.84,0.0,0.0,,0.0,0.0,6.8,227.0,1022.5,16.1,0.0,0.0,0.0
2023-01-02T20:00:00,2.4,1.3,92.13,0.0,0.0,,0.0,0.0,7.9,218.0,1023.1,4.0,0.0,0.0,0.0
2023-01-02T21:00:00,2.3,1.2,92.39,0.0,0.0,,0.0,0.0,7.0,210.0,1023.5,23.9,0.0,0.0,0.0
2023-01-02T22:00:00,1.7,0.4,91.11,0.0,0.0,,0.0,0.0,6.2,202.0,1023.7,30.6,0.0,0.0,0.0
2023-01-02T23:00:00,1.6,0.4,92.0,0.0,0.0,,0.0,0.0,6.9,196.0,1023.7,2.4,0.0,0.0,0.0
2023-01-03T00:00:00,2.2,1.3,94.08,0.0,0.0,,0.0,0.0,6.0,165.0,1023.6,11.8,0.0,0.0,0.0
2023-01-03T01:00:00,1.7,0.8,93.68,0.042,100.0,"rain,snow",0.0,0.0,10.3,153.0,1023.2,14.5,0.0,0.0,0.0
2023-01-03T02:00:00,1.9,1.1,94.38,0.0,0.0,,0.0,0.0,10.3,133.0,1023.0,73.5,0.0,0.0,0.0
2023-01-03T03:00:00,3.3,2.7,96.24,0.084,100.0,rain,0.0,0.0,12.8,135.0,1022.5,100.0,0.0,0.0,0.0
