0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2007-05-05T00:00:00,8.6,6.0,83.5,0.0,0.0,,0.0,0.0,16.8,16.0,1017.3,100.0,,,
2007-05-05T01:00:00,8.5,5.9,83.78,0.0,0.0,,0.0,0.0,16.4,14.0,1018.1,100.0,,,
2007-05-05T02:00:00,8.5,5.7,82.82,0.0,0.0,,0.0,0.0,15.0,14.0,1017.3,100.0,,,
2007-05-05T03:00:00,8.4,5.6,82.15,0.0,0.0,,0.0,0.0,16.4,6.0,1017.3,100.0,,,
2007-05-05T04:00:00,8.4,5.4,,0.0,0.0,,0.0,0.0,15.1,15.0,1017.1,100.0,,,
2007-05-05T05:00:00,8.4,5.1,79.67,0.0,0.0,,0.0,0.0,13.5,14.0,1017.3,100.0,,,
2007-05-05T06:00:00,8.4,5.4,81.21,0.0,0.0,,0.0,0.0,14.8,18.0,1017.3,100.0,,,
2007-05-05T07:00:00,8.4,5.5,81.71,0.0,0.0,,0.0,0.0,14.1,13.0,1018.2,100.0,,,
2007-05-05T08:00:00,8.6,5.3,80.11,0.0,0.0,,0.0,0.0,16.5,20.0,1018.2,100.0,,,
2007-05-05T09:00:00,8.6,5.5,80.96,0.0,0.0,,0.0,0.0,16.8,18.0,1018.3,100.0,,,
2007-05-05T10:00:00,9.3,5.7,78.29,0.0,0.0,,0.0,0.0,15.8,11.0,1019.2,100.0,,,
2007-05-05T11:00:00,,5.9,78.04,0.0,0.0,,0.0,0.0,15.5,28.0,1019.3,100.0,,,
2007-05-05T12:00:00,10.0,5.9,75.81,0.0,0.0,,0.0,0.0,12.4,16.0,1019.3,100.0,,,
2007-05-05T13:00:00,10.3,6.0,74.79,0.0,0.0,,0.0,0.0,12.7,10.0,1020.0,100.0,,,
2007-05-05T14:00:00,11.0,6.3,72.97,0.0,0.0,,0.0,0.0,12.5,359.0,1020.0,100.0,,,
2007-05-05T15:00:00,11.3,6.5,72.18,0.0,0.0,,0.0,0.0,10.9,357.0,1019.9,100.0,,,
2007-05-05T16:00:00,11.8,6.2,68.52,0.0,0.0,,0.0,0.0,9.9,19.0,1019.1,96.4,,,
2007-05-05T17:00:00,12.4,6.6,67.56,0.0,0.0,,0.0,0.0,8.4,12.0,1019.0,95.6,,,
2007-05-05T18:00:00,12.3,6.8,69.03,0.0,0.0,,0.0,0.0,6.2,16.0,1019.0,75.9,,,
2007-05-05T19:00:00,12.5,6.8,68.64,0.0,0.0,,0.0,0.0,7.3,7.0,1019.0,52.1,,,
