datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2018-04-17T00:00:00,8.8,4.8,76.34,0.0,0,,0.0,0.0,14.6,166.0,1018.0,52.6,0.0,0.0,0.0
2018-04-17T01:00:00,8.6,5.6,81.32,0.0,0,,0.0,0.0,15.5,168.0,1018.1,45.5,0.0,0.0,0.0
2018-04-17T02:00:00,8.6,5.9,83.49,0.0,0,,0.0,0.0,16.4,164.0,1017.9,77.0,0.0,0.0,0.0
2018-04-17T03:00:00,8.9,5.4,78.63,0.0,0,,0.0,0.0,15.8,172.0,1018.0,64.3,0.0,0.0,0.0
2018-04-17T04:00:00,9.4,5.5,76.47,0.0,0,,0.0,0.0,15.8,183.0,1018.3,74.8,0.0,0.0,0.0
2018-04-17T05:00:00,9.5,5.6,77.0,0.0,0,,0.0,0.0,17.0,174.0,1017.7,53.1,0.0,0.0,0.0
2018-04-17T06:00:00,9.4,5.9,78.48,0.0,0,,0.0,0.0,18.1,182.0,1017.9,74.2,5.0,0.0,0.0
2018-04-17T07:00:00,9.6,5.9,77.33,0.0,0,,0.0,0.0,17.5,184.0,1018.4,62.7,41.0,0.1,0.0
2018-04-17T08:00:00,10.2,6.2,76.12,0.0,0,,0.0,0.0,17.4,183.0,1019.2,55.1,122.0,0.4,1.0
2018-04-17T09:00:00,11.7,6.2,69.05,0.0,0,,0.0,0.0,21.3,188.0,1019.6,69.2,277.0,1.0,3.0
2018-04-17T10:00:00,12.8,6.1,63.4,0.0,0,,0.0,0.0,23.2,190.0,1019.7,48.1,281.0,1.0,3.0
2018-04-17T11:00:00,13.8,5.8,58.53,0.0,0,,0.0,0.0,27.4,188.0,1019.8,68.4,411.0,1.5,4.0
2018-04-17T12:00:00,15.0,5.7,53.73,0.0,0,,0.0,0.0,25.7,193.0,1019.8,85.7,290.0,1.0,3.0
2018-04-17T13:00:00,15.9,5.9,51.38,0.0,0,,0.0,0.0,24.8,184.0,1019.6,57.3,618.0,2.2,6.0
2018-04-17T14:00:00,17.5,7.1,50.46,0.0,0,,0.0,0.0,28.5,195.0,1019.8,43.4,757.0,2.7,8.0
2018-04-17T15:00:00,18.1,7.8,50.78,0.0,0,,0.0,0.0,32.9,202.0,1019.9,34.2,668.0,2.4,7.0
2018-04-17T16:00:00,19.0,8.7,51.39,0.0,0,,0.0,0.0,35.9,216.0,1019.9,50.0,427.0,1.5,4.0
2018-04-17T17:00:00,18.3,8.6,53.26,0.0,0,,0.0,0.0,32.5,216.0,1020.5,63.0,283.0,1.0,3.0
2018-04-17T18:00:00,17.6,8.6,55.31,0.0,0,,0.0,0.0,28.1,217.0,1020.9,54.3,106.0,0.4,1.0
2018-04-17T19:00:00,16.9,9.1,60.18,0.0,0,,0.0,0.0,25.9,216.0,1021.7,67.3,44.0,0.2,0.0
2018-04-17T20:00:00,16.0,9.2,64.28,0.0,0,,0.0,0.0,21.0,207.0,1022.5,69.1,13.0,0.0,0.0
2018-04-17T21:00:00,15.0,9.3,68.81,0.0,0,,0.0,0.0,18.5,207.0,1023.3,64.8,0.0,0.0,0.0
2018-04-17T22:00:00,14.2,9.4,72.95,0.0,0,,0.0,0.0,15.4,203.0,1023.8,36.4,0.0,0.0,0.0
2018-04-17T23:00:00,13.5,9.2,75.41,0.0,0,,0.0,0.0,12.5,184.0,1024.1,23.8,0.0,0.0,0.0
2018-04-18T00:00:00,12.9,9.0,77.17,0.0,0,,0.0,0.0,12.8,186.0,1024.6,6.6,0.0,0.0,0.0
2018-04-18T01:00:00,12.6,8.9,78.04,0.0,0,,0.0,0.0,13.1,186.0,1025.1,0.0,0.0,0.0,0.0
2018-04-18T02:00:00,12.1,8.6,79.14,0.0,0,,0.0,0.0,12.9,190.0,1025.3,0.0,0.0,0.0,0.0
2018-04-18T03:00:00,12.1,8.7,79.55,0.0,0,,0.0,0.0,11.2,188.0,1025.7,0.0,0.0,0.0,0.0
2018-04-18T04:00:00,11.3,8.6,83.78,0.0,0,,0.0,0.0,9.5,192.0,1026.0,0.0,0.0,0.0,0.0
2018-04-18T05:00:00,10.6,8.3,85.29,0.0,0,,0.0,0.0,10.8,194.0,1026.3,0.0,0.0,0.0,0.0
2018-04-18T06:00:00,9.9,7.9,87.77,0.0,0,,0.0,0.0,7.2,207.0,1026.8,0.0,8.0,0.0,0.0
2018-04-18T07:00:00,10.8,9.0,88.65,0.0,0,,0.0,0.0,8.4,165.0,1027.6,7.2,49.0,0.2,0.0
2018-04-18T08:00:00,12.6,9.7,82.59,0.0,0,,0.0,0.0,10.6,161.0,1028.1,7.2,207.0,0.7,2.0
2018-04-18T09:00:00,14.5,11.0,79.18,0.0,0,,0.0,0.0,12.1,197.0,1028.4,7.2,346.0,1.2,3.0
2018-04-18T10:00:00,16.8,12.3,74.58,0.0,0,,0.0,0.0,13.0,220.0,1028.7,7.2,490.0,1.8,5.0
2018-04-18T11:00:00,18.2,12.7,69.94,0.0,0,,0.0,0.0,14.2,192.0,1028.7,11.3,619.0,2.2,6.0
2018-04-18T12:00:00,19.4,12.6,64.5,0.0,0,,0.0,0.0,16.3,189.0,1028.5,8.2,702.0,2.5,7.0
2018-04-18T13:00:00,20.0,13.0,63.91,0.0,0,,0.0,0.0,12.7,150.0,1028.3,7.2,728.0,2.6,7.0
2018-04-18T14:00:00,20.8,12.8,60.17,0.0,0,,0.0,0.0,16.0,151.0,1027.9,15.2,708.0,2.5,7.0
2018-04-18T15:00:00,20.3,12.5,61.09,0.0,0,,0.0,0.0,16.6,141.0,1027.4,7.2,577.0,2.1,6.0
2018-04-18T16:00:00,20.5,11.7,57.0,0.0,0,,0.0,0.0,20.7,141.0,1027.1,21.5,522.0,1.9,5.0
2018-04-18T17:00:00,19.6,10.3,55.07,0.0,0,,0.0,0.0,19.3,132.0,1027.1,28.7,236.0,0.8,2.0
2018-04-18T18:00:00,18.8,9.8,55.91,0.0,0,,0.0,0.0,19.4,129.0,1026.7,28.7,227.0,0.8,2.0
