0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2002-09-28T00:00:00,8.8,8.3,96.5,0.0,0.0,,0.0,0.0,2.0,294.0,,,,,
2002-09-28T01:00:00,8.6,8.3,97.66,0.0,0.0,,0.0,0.0,3.7,304.0,,,,,
2002-09-28T02:00:00,8.3,8.2,98.95,0.0,0.0,,0.0,0.0,3.0,304.0,,,,,
2002-09-28T03:00:00,8.4,8.2,98.58,0.0,0.0,,0.0,0.0,5.9,329.0,,,,,
2002-09-28T04:00:00,8.0,7.8,98.2,0.0,0.0,,0.0,0.0,4.7,165.5,0.0,0.0,0.0,0.0,0.0
2002-09-28T05:00:00,7.6,7.3,97.78,0.0,0.0,,0.0,0.0,3.5,2.0,,60.0,,,
2002-09-28T06:00:00,7.7,7.6,99.4,0.0,0.0,,0.0,0.0,3.2,15.0,,,,,
2002-09-28T07:00:00,7.8,7.4,97.2,0.0,0.0,,0.0,0.0,2.7,15.0,,22.2,,,
2002-09-28T08:00:00,8.8,8.6,98.81,0.0,0.0,,0.0,0.0,3.5,32.0,,64.0,,,
2002-09-28T09:00:00,11.4,10.6,94.65,0.0,0.0,,0.0,0.0,5.0,69.0,,69.2,,,
2002-09-28T10:00:00,13.6,11.7,88.29,0.0,0.0,,0.0,0.0,7.6,50.0,,40.0,,,
2002-09-28T11:00:00,14.9,11.0,79.0,0.0,0.0,,0.0,0.0,7.1,104.7,0.0,37.8,0.0,0.0,0.0
2002-09-28T12:00:00,16.1,10.4,69.7,0.0,0.0,,0.0,0.0,6.7,159.3,0.0,35.5,0.0,0.0,0.0
2002-09-28T13:00:00,17.4,9.7,60.34,0.0,0.0,,0.0,0.0,6.2,214.0,,33.3,,,
2002-09-28T14:00:00,18.2,9.9,58.37,0.0,0.0,,0.0,0.0,10.4,178.0,,51.4,,,
2002-09-28T15:00:00,17.1,10.1,63.4,0.0,0.0,,0.0,0.0,7.5,180.0,,52.1,,,
2002-09-28T16:00:00,17.0,10.5,65.48,0.0,0.0,,0.0,0.0,8.5,155.0,,73.5,,,
2002-09-28T17:00:00,16.9,11.1,68.73,0.0,0.0,,0.0,0.0,10.1,141.0,,56.0,,,
2002-09-28T18:00:00,16.0,11.2,72.86,0.0,0.0,,0.0,0.0,13.4,143.0,,63.4,,,
2002-09-28T19:00:00,14.3,10.9,79.95,0.0,0.0,,0.0,0.0,10.4,130.0,,60.0,,,
2002-09-28T20:00:00,13.1,10.9,86.29,0.0,0.0,,0.0,0.0,9.4,142.0,,10.0,,,
2002-09-28T21:00:00,12.7,10.8,88.12,0.0,0.0,,0.0,0.0,9.6,145.0,,,,,
2002-09-28T22:00:00,12.4,10.9,90.6,0.0,0.0,,0.0,0.0,9.6,149.0,,,,,
2002-09-28T23:00:00,12.0,11.0,93.84,0.0,0.0,,0.0,0.0,7.4,148.0,,,,,
2002-09-29T00:00:00,11.6,11.0,96.37,0.0,0.0,,0.0,0.0,7.0,147.0,,,,,
2002-09-29T01:00:00,10.7,10.4,98.1,0.0,0.0,,0.0,0.0,5.7,146.0,,,,,
2002-09-29T02:00:00,11.0,10.5,96.22,0.0,0.0,,0.0,0.0,7.3,140.0,,,,,
2002-09-29T03:00:00,10.4,10.0,97.05,0.0,0.0,,0.0,0.0,7.3,143.0,,10.0,,,
2002-09-29T04:00:00,10.0,9.8,98.29,0.0,0.0,,0.0,0.0,5.9,148.0,,90.0,,,
