datetime,temp,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windspeed,winddir,sealevelpressure,cloudcover,solarradiation,solarenergy,uvindex
2018-07-18T00:00:00,14.7,11.6,81.9,0.0,0.0,,0.0,0,8.6,273.0,1018.3,91.0,0.0,0.0,0
2018-07-18T01:00:00,13.4,11.0,85.18,0.0,0.0,,0.0,0,2.7,295.0,1018.3,92.6,0.0,0.0,0
2018-07-18T02:00:00,12.4,10.9,90.42,0.0,0.0,,0.0,0,5.1,288.0,1018.2,62.2,0.0,0.0,0
2018-07-18T03:00:00,13.1,12.0,93.44,0.0,0.0,,0.0,0,2.4,360.0,1018.1,39.7,0.0,0.0,0
2018-07-18T04:00:00,13.3,12.7,95.69,0.0,0.0,,0.0,0,3.8,336.0,1018.1,45.5,0.0,0.0,0
2018-07-18T05:00:00,12.8,12.0,94.92,0.0,0.0,,0.0,0,3.2,349.0,1018.1,51.8,5.0,0.0,0
2018-07-18T06:00:00,13.1,12.5,95.89,0.0,0.0,,0.0,0,4.9,336.0,1018.3,74.5,21.0,0.1,0
2018-07-18T07:00:00,15.9,15.2,95.61,0.0,0.0,,0.0,0,4.7,348.0,1018.6,89.4,42.0,0.2,0
2018-07-18T08:00:00,17.9,15.1,84.1,0.0,0.0,,0.0,0,6.6,264.0,1019.0,25.5,206.0,0.7,2
2018-07-18T09:00:00,18.9,13.6,71.57,0.0,0.0,,0.0,0,11.8,254.0,1019.2,48.4,397.0,1.4,4
2018-07-18T10:00:00,20.0,13.5,66.2,0.0,0.0,,0.0,0,15.5,209.0,1019.2,59.5,380.0,1.4,4
2018-07-18T11:00:00,21.4,14.5,64.94,0.0,0.0,,0.0,0,14.2,203.0,1019.1,66.5,652.0,2.3,7
2018-07-18T12:00:00,21.8,15.9,69.25,0.0,0.0,,0.0,0,17.0,209.0,1019.2,80.8,672.0,2.4,7
2018-07-18T13:00:00,21.6,14.3,63.1,0.0,0.0,,0.0,0,15.7,197.0,1019.1,,803.0,2.9,8
2018-07-18T14:00:00,22.0,14.7,63.51,0.0,0.0,,0.0,0,16.4,204.0,1018.9,44.3,841.0,3.0,8
2018-07-18T15:00:00,21.6,14.0,61.88,0.0,0.0,,0.0,0,17.9,216.0,1019.0,76.3,798.0,2.9,8
2018-07-18T16:00:00,22.2,12.8,55.23,0.0,0.0,,0.0,0,16.7,205.0,1019.0,67.2,701.0,2.5,7
2018-07-18T17:00:00,21.4,12.8,57.86,0.0,0.0,,0.0,0,16.2,214.0,1018.8,94.3,566.0,2.0,6
2018-07-18T18:00:00,21.0,13.1,60.83,0.0,0.0,,0.0,0,14.5,209.0,1018.7,94.3,441.0,1.6,4
2018-07-18T19:00:00,20.7,13.4,63.06,0.0,0.0,,0.0,0,13.2,218.0,1018.7,75.1,71.0,0.3,1
2018-07-18T20:00:00,19.6,13.2,66.19,0.0,0.0,,0.0,0,8.7,211.0,1018.6,10.0,43.0,0.2,0
2018-07-18T21:00:00,17.0,12.3,73.72,0.0,0.0,,0.0,0,5.3,231.0,1018.6,23.6,15.0,0.1,0
2018-07-18T22:00:00,15.1,11.9,81.07,0.0,0.0,,0.0,0,2.9,322.0,1018.9,6.5,11.0,0.0,0
2018-07-18T23:00:00,13.2,10.9,86.2,0.0,0.0,,0.0,0,4.9,343.0,1019.0,10.0,0.0,0.0,0
2018-07-19T00:00:00,12.6,10.8,88.51,0.0,0.0,,0.0,0,4.8,9.0,1019.1,46.3,0.0,0.0,0
2018-07-19T01:00:00,12.0,10.5,90.19,0.0,0.0,,0.0,0,4.6,356.0,1019.4,90.0,0.0,0.0,0
2018-07-19T02:00:00,12.6,11.0,90.03,0.0,0.0,,0.0,0,4.8,358.0,1019.5,46.3,0.0,0.0,0
2018-07-19T03:00:00,11.8,10.6,92.32,0.0,0.0,,0.0,0,6.2,16.0,1019.3,80.0,0.0,0.0,0
2018-07-19T04:00:00,12.4,11.0,90.76,0.0,0.0,,0.0,0,9.4,12.0,1019.2,26.9,0.0,0.0,0
2018-07-19T05:00:00,12.7,11.1,89.93,0.0,0.0,,0.0,0,9.6,23.0,1019.1,54.6,7.0,0.0,0
2018-07-19T06:00:00,12.7,11.2,90.68,0.0,0.0,,0.0,0,10.7,7.0,1019.0,43.6,30.0,0.1,0
2018-07-19T07:00:00,14.3,12.3,88.34,0.0,0.0,,0.0,0,11.9,4.0,1019.2,66.1,82.0,0.3,1
2018-07-19T08:00:00,15.9,13.2,83.65,0.0,0.0,,0.0,0,10.5,8.0,1019.3,80.7,163.0,0.6,2
2018-07-19T09:00:00,19.2,14.0,71.75,0.0,0.0,,0.0,0,9.5,14.0,1019.3,62.1,332.0,1.2,3
2018-07-19T10:00:00,22.0,12.2,53.52,0.0,0.0,,0.0,0,4.2,127.0,1019.2,52.7,447.0,1.6,4
2018-07-19T11:00:00,23.2,11.8,48.68,0.0,0.0,,0.0,0,9.2,95.0,1019.0,47.8,634.0,2.3,6
2018-07-19T12:00:00,24.2,11.2,43.94,0.0,0.0,,0.0,0,10.6,147.0,1018.8,57.8,566.0,2.0,6
2018-07-19T13:00:00,24.0,12.3,48.2,0.0,0.0,,0.0,0,10.7,154.0,1018.5,50.9,613.0,2.2,6
2018-07-19T14:00:00,23.8,13.9,53.72,0.0,0.0,,0.0,0,10.7,147.0,1018.3,75.8,668.0,2.4,7
2018-07-19T15:00:00,23.9,12.3,48.17,0.0,0.0,,0.0,0,11.8,143.0,1018.0,67.9,196.0,0.7,2
2018-07-19T16:00:00,24.2,13.1,50.19,0.0,0.0,,0.0,0,8.9,149.0,1017.6,91.4,439.0,1.6,4
2018-07-19T17:00:00,23.9,13.1,50.79,0.0,0.0,,0.0,0,11.7,135.0,1017.0,69.7,463.0,1.7,5
2018-07-19T18:00:00,23.6,13.0,51.22,0.0,0.0,,0.0,0,12.2,129.0,1016.6,90.6,246.0,0.9,2
2018-07-19T19:00:00,23.4,12.9,51.68,0.0,0.0,,0.0,0,11.9,122.0,1016.4,75.2,148.0,0.5,1
2018-07-19T20:00:00,22.3,12.7,54.42,0.0,0.0,,0.0,0,10.7,124.0,1016.5,78.1,74.0,0.3,1
2018-07-19T21:00:00,21.3,12.1,55.86,0.0,0.0,,0.0,0,8.0,99.0,1016.7,85.6,22.0,0.1,0
2018-07-19T22:00:00,19.7,8.4,48.07,0.0,0.0,,0.0,0,6.4,36.0,1016.7,68.4,5.0,0.0,0
2018-07-19T23:00:00,19.1,7.9,48.02,0.0,0.0,,0.0,0,7.8,14.0,1016.7,58.9,0.0,0.0,0
2018-07-20T00:00:00,20.0,8.1,46.12,0.0,0.0,,0.0,0,10.0,78.0,1016.7,57.8,0.0,0.0,0
2018-07-20T01:00:00,18.7,8.9,52.76,0.0,0.0,,0.0,0,8.4,15.0,1016.5,89.7,0.0,0.0,0
2018-07-20T02:00:00,18.1,8.6,54.01,0.0,0.0,,0.0,0,12.0,4.0,1016.1,98.3,0.0,0.0,0
2018-07-20T03:00:00,17.8,8.7,55.47,0.0,0.0,,0.0,0,12.8,13.0,1015.7,96.2,0.0,0.0,0
2018-07-20T04:00:00,17.3,9.0,58.04,0.0,0.0,,0.0,0,10.7,353.0,1015.3,99.2,0.0,0.0,0
2018-07-20T05:00:00,17.2,9.5,60.42,0.0,0.0,,0.0,0,11.1,3.0,1015.1,99.2,8.3,0.0,0
2018-07-20T06:00:00,17.2,9.9,62.21,0.0,0.0,,0.0,0,11.0,11.0,1014.9,96.2,9.0,0.0,0
2018-07-20T07:00:00,18.1,11.4,64.99,0.0,0.0,,0.0,0,5.3,34.0,1014.7,92.7,53.0,0.2,1
2018-07-20T08:00:00,19.8,13.9,68.7,0.0,0.0,,0.0,0,11.0,90.0,1014.7,99.2,107.0,0.4,1
2018-07-20T09:00:00,20.4,15.5,73.42,0.0,0.0,,0.0,0,12.4,119.0,1014.7,92.1,133.0,0.5,1
2018-07-20T10:00:00,20.6,15.6,73.09,0.0,0.0,,0.0,0,11.4,121.0,1014.7,87.0,180.0,0.6,2
2018-07-20T11:00:00,20.2,15.4,73.77,0.0,0.0,,0.0,0,11.6,143.0,1015.0,97.1,248.0,0.9,2
2018-07-20T12:00:00,19.8,15.8,77.67,0.0,0.0,,0.0,0,10.5,159.0,1015.1,93.7,158.0,0.6,2
2018-07-20T13:00:00,19.4,15.8,79.61,0.092,100.0,rain,0.0,0,10.6,152.0,1015.0,94.1,140.0,0.5,1
2018-07-20T14:00:00,19.4,15.9,79.87,0.0,0.0,,0.0,0,6.6,153.0,1014.7,83.4,176.0,0.6,2
2018-07-20T15:00:00,19.3,16.0,80.87,0.0,0.0,,0.0,0,11.1,141.0,1014.6,83.3,203.0,0.7,2
2018-07-20T16:00:00,19.6,15.5,77.03,0.0,0.0,,0.0,0,13.6,138.0,1014.3,82.0,412.0,1.5,4
2018-07-20T17:00:00,19.1,14.6,74.75,0.0,0.0,,0.0,0,13.3,135.0,1014.0,87.6,275.0,1.0,3
2018-07-20T18:00:00,18.6,15.2,80.6,0.0,0.0,,0.0,0,13.2,146.0,1013.8,82.9,157.0,0.6,2
2018-07-20T19:00:00,18.0,14.3,78.97,0.459,100.0,rain,0.0,0,10.5,151.0,1013.6,80.7,98.0,0.4,1
2018-07-20T20:00:00,17.9,14.4,80.01,0.0,0.0,,0.0,0,7.3,138.0,1013.4,82.3,55.0,0.2,1
2018-07-20T21:00:00,17.5,14.6,82.99,0.0,0.0,,0.0,0,7.0,141.0,1013.3,86.4,13.0,0.0,0
2018-07-20T22:00:00,17.0,14.4,84.87,0.0,0.0,,0.0,0,9.6,64.0,1013.2,95.4,13.0,0.0,0
2018-07-20T23:00:00,16.5,14.7,89.17,0.0,0.0,,0.0,0,5.7,71.0,1013.4,94.8,0.0,0.0,0
2018-07-21T00:00:00,16.1,14.2,88.76,0.0,0.0,,0.0,0,6.3,346.0,1013.5,94.3,0.0,0.0,0
2018-07-21T01:00:00,15.3,13.8,90.36,0.023,100.0,rain,0.0,0,7.9,345.0,1013.3,91.1,0.0,0.0,0
2018-07-21T02:00:00,15.1,13.8,92.43,0.0,0.0,,0.0,0,7.6,353.0,1013.1,83.0,0.0,0.0,0
2018-07-21T03:00:00,14.3,13.3,93.54,0.0,0.0,,0.0,0,3.6,300.0,1013.1,83.3,0.0,0.0,0
2018-07-21T04:00:00,14.2,13.4,94.36,0.0,0.0,,0.0,0,3.3,351.0,1012.9,95.8,0.0,0.0,0
2018-07-21T05:00:00,15.0,14.1,94.13,0.0,0.0,,0.0,0,4.7,350.0,1012.9,97.9,20.4,0.1,0
2018-07-21T06:00:00,15.1,14.2,94.13,0.0,0.0,,0.0,0,7.7,344.0,1013.0,93.5,11.0,0.0,0
2018-07-21T07:00:00,15.7,14.7,93.46,0.0,0.0,,0.0,0,7.7,1.0,1013.4,98.3,38.0,0.1,0
2018-07-21T08:00:00,16.9,15.1,89.11,0.0,0.0,,0.0,0,9.0,6.0,1013.8,84.9,109.0,0.4,1
2018-07-21T09:00:00,18.9,15.2,78.97,0.0,0.0,,0.0,0,3.5,353.0,1013.9,52.9,227.0,0.8,2
2018-07-21T10:00:00,21.4,13.2,59.63,0.0,0.0,,0.0,0,3.8,168.0,1013.9,46.6,384.0,1.4,4
2018-07-21T11:00:00,21.4,13.3,60.19,0.0,0.0,,0.0,0,9.8,226.0,1014.2,63.7,376.0,1.4,4
2018-07-21T12:00:00,22.0,12.8,55.94,0.0,0.0,,0.0,0,7.1,200.0,1014.4,79.6,461.0,1.7,5
2018-07-21T13:00:00,22.8,13.8,56.74,0.0,0.0,,0.0,0,13.3,213.0,1014.5,65.1,656.0,2.4,7
2018-07-21T14:00:00,23.5,14.1,55.6,0.0,0.0,,0.0,0,16.0,208.0,1014.5,57.8,799.0,2.9,8
2018-07-21T15:00:00,22.5,14.1,58.72,0.0,0.0,,0.0,0,17.5,218.0,1014.6,86.0,731.0,2.6,7
2018-07-21T16:00:00,22.8,14.0,57.82,0.0,0.0,,0.0,0,17.3,218.0,1014.8,71.3,667.0,2.4,7
2018-07-21T17:00:00,22.3,13.4,56.95,0.0,0.0,,0.0,0,18.7,220.0,1014.8,57.3,456.0,1.6,5
2018-07-21T18:00:00,22.0,13.6,58.9,0.0,0.0,,0.0,0,19.9,222.0,1014.8,34.9,389.0,1.4,4
2018-07-21T19:00:00,21.2,13.2,60.42,0.0,0.0,,0.0,0,18.5,234.0,1014.6,10.0,99.0,0.4,1
2018-07-21T20:00:00,20.1,14.1,68.59,0.0,0.0,,0.0,0,15.0,234.0,1014.7,56.1,38.0,0.1,0
2018-07-21T21:00:00,19.3,13.4,68.69,0.0,0.0,,0.0,0,7.9,242.0,1015.1,75.7,11.0,0.0,0
2018-07-21T22:00:00,17.5,12.7,73.79,0.0,0.0,,0.0,0,3.4,332.0,1015.7,72.0,9.0,0.0,0
2018-07-21T23:00:00,16.6,12.6,77.32,0.0,0.0,,0.0,0,2.9,42.0,1015.7,44.1,0.0,0.0,0
2018-07-22T00:00:00,16.4,13.4,82.04,0.0,0.0,,0.0,0,2.4,335.0,1015.7,52.0,0.0,0.0,0
2018-07-22T01:00:00,16.5,13.0,79.73,0.0,0.0,,0.0,0,4.2,321.0,1015.7,83.5,0.0,0.0,0
2018-07-22T02:00:00,15.6,12.1,79.84,0.0,0.0,,0.0,0,4.1,28.0,1015.5,83.7,0.0,0.0,0
2018-07-22T03:00:00,14.2,11.7,84.58,0.0,0.0,,0.0,0,3.7,277.0,1015.3,42.1,0.0,0.0,0
2018-07-22T04:00:00,13.7,11.5,86.43,0.0,0.0,,0.0,0,1.0,347.0,1015.3,71.9,0.0,0.0,0
2018-07-22T05:00:00,12.8,11.2,89.47,0.0,0.0,,0.0,0,4.0,354.0,1015.4,10.0,19.6,0.1,0
2018-07-22T06:00:00,13.1,11.9,92.19,0.0,0.0,,0.0,0,2.5,291.0,1015.6,80.4,17.0,0.1,0
2018-07-22T07:00:00,16.6,14.7,88.67,0.0,0.0,,0.0,0,3.6,356.0,1016.0,74.5,53.0,0.2,1
2018-07-22T08:00:00,20.0,15.5,75.15,0.0,0.0,,0.0,0,3.9,203.0,1016.2,74.3,242.0,0.9,2
2018-07-22T09:00:00,21.0,16.1,73.28,0.0,0.0,,0.0,0,7.1,201.0,1016.4,73.8,290.0,1.0,3
2018-07-22T10:00:00,22.2,,69.71,0.0,0.0,,0.0,0,12.9,212.0,1016.3,65.5,414.0,1.5,4
2018-07-22T11:00:00,23.9,16.9,65.03,0.0,0.0,,0.0,0,16.7,214.0,1016.3,75.1,538.0,1.9,5
2018-07-22T12:00:00,24.3,16.3,61.02,0.0,0.0,,0.0,0,23.0,222.0,1016.3,78.5,729.0,2.6,7
2018-07-22T13:00:00,24.9,16.6,60.02,0.0,0.0,,0.0,0,23.1,227.0,1016.3,84.5,740.0,2.7,7
2018-07-22T14:00:00,24.6,16.2,59.27,0.0,0.0,,0.0,0,27.2,228.0,1016.2,85.8,807.0,2.9,8
